FACILITYID,haz_prox
10000140,0.21945959013569225
10000141,1.5271890551722027
10000142,0.011969421166439119
10000143,0.023150561910159732
10000144,0.029523576042457967
10000146,0.04481937542378985
10000149,0.10620424238243328
10000150,2.3461469138324453
10000151,0.01614094610837326
10000152,0.05900150365677373
10000154,1.6138896330561152
10000155,0.018940954512868573
10000156,0.010625928270619305
10000157,0.02031057168641015
10000161,0.03693988775353551
10000163,4.15177359811085
10000165,1.3411668957090583
10000172,0.3358467471884831
10000174,0.12866741362745707
10000175,0.07790208083028151
10000176,0.0747032797690305
10000178,0.19204791759797848
10000180,0.5095712947659031
10000182,1.8760301982991292
10000183,0.11661430620974156
10000185,0.08375663733587017
10000186,0.04469883592052291
10000187,0.04762072676610179
10000189,0.22617318447516027
10000190,0.029647278758692094
10000191,0.5462062976735502
10000194,0.06668849319991882
10000195,0.07999536284847322
10000196,0.06932834171050628
10000197,0.4387184610684561
10000198,0.418336325570733
10000199,0.017611411773196747
10000200,0.03856490917470372
10000203,0.034615217768997605
10000204,0.9773013088412407
10000205,0.16233992686039692
10000206,0.02640653022917103
10000208,0.02512965519173547
10000209,0.09931774357836093
10000210,0.13206950430231917
10000211,0.0941434224512625
10000212,0.039540530628398934
10000213,0.7152080252911664
10000215,0.039421258541079765
10000216,1.570757087265156
10000219,1.3667122140619226
10000220,0.06087657052601469
10000223,0.024771119926736886
10000224,0.08599783253583906
10000225,0.19119259709998654
10000226,0.10141679765653827
10000228,0.20267866390244912
10000229,2.2501433116261955
10000234,0.20613221236758697
10000237,0.024765649677577436
10000238,0.024682763841926754
10000241,0.09294250214958195
10000242,0.09078150785774478
10000243,0.1273149811483276
10000244,0.09048605698660742
10000245,0.15820811178708793
10000246,0.17843513785097093
10000247,0.8618140299008236
10000248,0.025587148269601272
10000249,0.03205279870287664
10000251,0.25665538210921224
10000252,0.029883774063695596
10000253,0.029807941689294824
10000257,0.026496006210687626
10000258,0.050444532501796514
10000259,0.16538208159501477
10000260,5.630056922171313
10000261,6.250247165664605
10000262,0.05622316390803324
10000263,0.05171193257886836
10000264,0.017529723711981093
10000267,0.014867396672054542
10000269,0.6572274994877272
10000272,0.516597847729033
10000273,0.42399115568403695
10000274,0.252525132210769
10000277,0.7515887164328643
10000278,0.45347734124907013
10000281,0.5939503013469483
10000282,1.1318363462922223
10000283,0.04856629610230603
10000284,0.03829846142406935
10000285,1.0207426437116927
10000292,2.9471190864239554
10000293,2.494105500165352
10000295,0.18060167914784026
10000297,0.03644762759696549
10000302,1.323582123389151
10000303,0.04315446354858423
10000304,2.7242025862440156
10000307,0.030396109019464084
10000308,0.05744555674842588
10000309,0.04979180261330198
10000310,0.03711616012869576
10000312,1.0444556174794486
10000314,5.451823435659882
10000316,0.040846448479330486
10000318,0.032795986937384385
10000319,0.19924848192223923
10000320,0.22833776196595168
10000323,0.07562800393572357
10000325,0.029034859915424045
10000327,0.03532254669105194
10000328,0.1857511153427853
10000329,0.18167638015429685
10000330,0.024266590025613346
10000332,0.03532151345726847
10000333,0.03498256689859495
10000334,0.037504089818802225
10000336,0.02406821061495153
10000337,0.024080171690877335
10000338,0.023811277137636925
10000339,0.1185640167911006
10000347,0.25830481367136793
10000350,0.20458950998891554
10000351,0.12491925994482062
10000352,0.1285859665191967
10000353,0.1287658921528162
10000355,0.23809181529124107
10000356,0.026264693392696017
10000357,0.025578165031767644
10000360,0.6022722023919412
10000361,0.7167490975738406
10000363,0.1443957876605383
10000365,0.03289589696383877
10000368,0.03288772039819709
10000369,0.04023544432114628
10000370,0.05681360486660357
10000374,0.7742735821874749
10000375,0.15453918395142338
10000377,0.7348007113786614
10000378,0.02856271695829379
10000380,0.02787531951047149
10000381,0.03039655018651589
10000382,0.030459757967799147
10000384,0.036353560140400185
10000385,0.03558334566880474
10000388,0.10333591327137434
10000390,0.05464861862585302
10000392,0.055599959868681395
10000394,0.1644456515665647
10000395,0.1505748437211492
10000396,0.16973478151498197
10000399,0.1056792856295991
10000400,0.09342074010992302
10000403,0.05381732475355793
10000409,0.037036390689075334
10000412,0.03147688136005339
10000413,0.021040838968767996
10000414,0.03598816157686835
10000417,0.03144721812910447
10000418,0.040106087693326596
10000419,0.03995081231123572
10000420,0.03892222704909817
10000422,0.018909354844642134
10000424,0.21742607173787867
10000428,0.02960446371761092
10000429,0.0290119169384497
10000430,0.12278422545302774
10000432,0.01937334231882688
10000433,0.019247103492718867
10000435,0.9150504289135457
10000437,0.09233093915897815
10000438,0.08861898667343235
10000439,0.09833147436030468
10000440,0.0965781047327285
10000441,0.09872180965673626
10000442,0.10167764093793798
10000444,0.11607526045357255
10000445,0.11312314829405995
10000448,0.12028532995521458
10000449,0.12332955662112903
10000450,0.15173280580767437
10000453,0.05130102860179198
10000455,0.061782185632624206
10000456,0.12077002015943039
10000457,0.06211021452658949
10000459,0.28714940820630835
10000460,1.754693969792709
10000461,0.20104405382882187
10000463,1.7411869581751538
10000464,0.34747168955045915
10000465,0.7034791018999399
10000467,0.3181486980798743
10000471,0.04807745531766733
10000472,0.06486747958637808
10000473,0.10211049802267794
10000474,0.10063243819193836
10000478,10.799700150300085
10000480,0.4308170201780919
10000481,1.7587899314633342
10000485,1.6380216551785631
10000492,0.06742901794622996
10000494,0.06671010897103825
10000495,0.026951658780818417
10000496,0.027120870902151144
10000498,0.021170273209024485
10000503,0.02511725160143017
10000504,0.025202539261867284
10000508,0.057558143751923606
10000509,0.057177720213735565
10000510,0.01398837053769867
10000512,0.020293495320696787
10000515,0.1989391230065341
10000518,0.22412475316284258
10000519,0.22482010987212234
10000527,0.44701808952181277
10000528,0.43320981047204227
10000531,0.10533032263261148
10000533,0.7513684579703926
10000540,0.7537056623690577
10000542,0.9755453705712315
10000544,3.017756665140892
10000545,0.37090077628020385
10000546,0.4394632907955929
10000547,0.1372218511424597
10000548,0.14749207494445746
10000550,0.6357075906676624
10000554,0.19641336968839823
10000557,0.01195661168045604
10000560,4.708635282967263
10000561,4.695694086633601
10000562,0.1487503467619702
10000564,2.210705370520285
10000565,0.009614558600404268
10000567,0.017275651847533022
10000569,0.02043430314999438
10000572,0.18579269478909277
10000573,0.012006174159837285
10000575,0.030919777290787494
10000576,0.03023833929085424
10000577,0.03098836708480145
10000578,0.03097866255729781
10000579,0.02489136859774004
10000580,0.024741088656456165
10000581,0.024961500920769722
10000582,0.025157185138414275
10000585,0.02169449222904989
10000586,0.643780589733273
10000587,0.5880269036555347
10000588,0.6308715987656677
10000593,0.010549518523692942
10000595,0.01142039057994069
10000598,0.007162496575443085
10000600,0.07468348022473352
10000601,0.16366702859339252
10000603,0.16331307514819146
10000605,0.055067821606889326
10000606,0.32810245254340087
10000613,0.08013712452294276
10000618,0.05728696510840663
10000621,0.12175069717495048
10000622,0.05562350530367389
10000624,0.6617048163667439
10000627,0.28473719450873397
10000628,0.22583379026725584
10000630,0.43110393929185853
10000632,0.03576286044177989
10000633,0.05309950854964155
10000635,8.783317716829565
10000636,8.323117011370758
10000638,0.20214477106138812
10000639,0.30702525688797155
10000641,4.6348426746127815
10000642,0.17126196580098413
10000644,21.571355592524018
10000646,2.622654092319046
10000647,2.2675507744099277
10000652,0.04844427294083493
10000653,0.2115202894353256
10000655,0.5164464092794023
10000657,5.381034137354637
10000658,2.1768759275541316
10000659,2.6458456088699576
10000660,0.03560001497426074
10000662,0.7983990059572301
10000664,0.3397619839751124
10000665,0.2936837270864528
10000667,0.020908357525974173
10000669,2.7867654292002983
10000671,0.12333485705732927
10000672,0.039162409849491264
10000673,0.18355189716571066
10000674,0.10900199834336699
10000676,0.39136449030305437
10000677,0.43280405700426694
10000678,0.3554214221663568
10000679,0.4134518841208117
10000680,0.4541398591124714
10000682,0.029434206275497834
10000683,0.05493992147550487
10000685,1.013597914146734
10000687,0.07926706788785443
10000688,Inf
10000689,0.06647356046907638
10000691,0.24616351337640371
10000693,0.029503270695718783
10000694,0.2769828101262715
10000695,12.892711645108257
10000699,5.366989074256022
10000701,4.192090991537548
10000702,3.6874787105949145
10000703,3.67859157989653
10000705,2.6764272548539316
10000706,0.937865372505476
10000707,1.0067218444713573
10000708,0.9235379061583242
10000709,0.058119500701751106
10000712,0.1657059119216187
10000713,0.15025192743337998
10000718,0.14670729658895698
10000719,0.180288000010541
10000720,0.0780158842479562
10000721,0.05995946239020118
10000728,1.0833592708307687
10000729,0.13224930126828377
10000733,1.5303373105366307
10000737,0.13352882108701597
10000744,0.10909047554334957
10000745,11.958690384411979
10000746,0.41568684974612624
10000750,1.1030674077101414
10000751,1.3400446029654418
10000752,0.15188208566753358
10000754,0.10991098319417258
10000756,0.18031813721142567
10000757,0.21695722278159144
10000759,0.8513686699441777
10000760,0.6131748760060204
10000761,3.9737156561361293
10000762,1.2963351390309596
10000763,0.18207527832750653
10000765,0.28191313281512037
10000770,6.506612535422422
10000771,0.03214826109963591
10000772,0.6980840045137213
10000774,0.05372992421203176
10000780,6.172624365432282
10000782,8.897533968435363
10000784,0.07545498176101051
10000785,1.240384632028321
10000786,0.2858211009544097
10000789,0.4560733368976956
10000790,10.768357281588132
10000793,9.337768785879573
10000799,8.137937757310084
10000801,0.1630207334460489
10000802,0.16632739856662557
10000806,0.7708955666054185
10000810,0.18272674535937541
10000811,0.0478407141709567
10000814,0.37039194986303603
10000817,0.19427109343322502
10000821,0.18942730637768065
10000822,0.17246662327263879
10000824,1.0281843383962856
10000825,0.590528758104693
10000826,1.6182642479868432
10000830,4.848673047847027
10000831,5.821068338661905
10000832,4.876947011010968
10000833,5.125451508883623
10000836,21.117396254515068
10000838,0.08862978335602016
10000840,23.451323369544046
10000841,0.6299516505331296
10000844,0.6437885083639293
10000847,0.09908035383866594
10000850,0.1835374480336353
10000851,0.17731061761484287
10000852,0.10665846603346422
10000855,0.5917092365440683
10000856,9.399557361160914
10000857,95.7795120881393
10000858,0.17986594983750237
10000861,0.18364376448564945
10000863,1.4609753664509182
10000864,0.8707840513425157
10000867,1.1409395275088163
10000869,5.196145364210567
10000871,56.48129393587606
10000874,132.1521488761884
10000877,1.917876670330813
10000878,0.43072197837320403
10000879,0.041660141107459
10000887,29.102574687057825
10000892,108.23005023701829
10000901,0.05435161828412817
10000902,0.0779126288290464
10000904,0.08350635215102614
10000905,0.15445178451440875
10000915,0.18922684128399678
10000917,17.313845718889922
10000918,16.09615677260101
10000919,20.931608430933167
10000923,0.05262906497011377
10000924,0.056673457196549384
10000925,0.05571321654381654
10000926,3.8963669389401194
10000927,0.9571458760288895
10000928,0.9725434256349339
10000933,0.8262598036615386
10000934,0.11923822065429283
10000935,3.154842268778052
10000937,5.214269259027452
10000939,6.651554901069428
10000941,0.12887156838188885
10000942,0.04458016429984841
10000948,0.08212823750253075
10000949,0.2009440567822477
10000954,0.5709408579207997
10000955,0.1017407592579144
10000956,0.10570939200772657
10000960,0.0931408641217047
10000963,0.090186434086862
10000967,0.05335354129988242
10000968,0.2721569791289654
10000971,2.754679713513125
10000972,9.3392067744194
10000976,0.21734014811071806
10000979,0.13339267225229556
10000980,1.7574380464134987
10000981,1.8754809555029213
10000982,0.23298100278238512
10000983,0.15055164333510443
10000984,2.5327898443109027
10000986,0.0501644897797805
10000987,0.01571398311282994
10000988,0.05353714194307732
10000990,0.29494215799499907
10000991,0.04965179846867701
10000992,3.4349665975245625
10000993,0.2572167897423765
10000994,0.027472873068646705
10000995,0.031609731433072726
10000998,0.07724351598709668
10000999,0.04319292205230291
10001000,9.56146199424782
10001001,0.09487867454031446
10001002,0.6301349858982184
10001003,0.20419304685576276
10001004,0.1646465639882979
10001005,0.5068091501920466
10001007,7.9712882256021445
10001008,12.679074877238113
10001009,7.5273181776649
10001014,0.060453302087339886
10001015,0.03190315840055089
10001016,0.024727643304907645
10001017,0.125024266165804
10001021,0.02991810372890863
10001022,1.127616361310501
10001023,0.20795834136575053
10001025,0.03421638990269283
10001027,0.10289860214110717
10001028,0.02384407848028636
10001029,0.3095323948531785
10001030,0.257100300197209
10001031,0.2716248518746484
10001033,0.5947223725868609
10001034,1.371946085302178
10001040,0.018672027650538964
10001041,0.029859722038456424
10001042,0.7186296222656761
10001043,0.768620584302832
10001044,1.6016356041562543
10001045,0.2060099717064097
10001048,4.516058495734802
10001050,0.08836787705545773
10001051,21.067374367715054
10001052,0.16536796054310868
10001054,4.1011112181715
10001059,0.9042468096197631
10001060,0.13084105744726832
10001061,0.1527828185313192
10001062,0.11777571681179344
10001063,0.03520218604903269
10001065,1.1637223482055856
10001067,0.6778152239991484
10001068,1.392032661276466
10001071,0.17650440278290103
10001072,0.1846500229291904
10001073,0.9317631196387923
10001075,0.04196465435252818
10001077,0.23469980696840287
10001078,0.5834857784672913
10001080,0.03695675904535632
10001082,0.04032888032744858
10001087,0.11272053649264317
10001089,0.48000086392808766
10001090,0.10170491545340198
10001091,1.6255974363185661
10001093,2.7888801365195137
10001095,2.189016131715862
10001096,0.03432289001279069
10001099,0.029763104037905115
10001100,0.1865919037672473
10001102,0.032569947678591414
10001106,0.019161370018406777
10001108,0.0612838881095856
10001116,0.1849110555073539
10001118,0.0837288438299065
10001120,0.09543539592058689
10001121,2.519849901063572
10001123,2.5390402420977427
10001125,2.1778805043385234
10001126,0.576414932234353
10001128,0.024810204917329718
10001129,0.14240170549206252
10001132,2.8726892952268828
10001133,0.061334204260947996
10001134,0.06298995091928392
10001135,0.0635429449780552
10001137,0.18758981952281992
10001138,0.9475596800543354
10001141,0.15481399081189534
10001142,0.16852461977888372
10001143,0.13140731957071317
10001145,0.03334395124552628
10001146,0.1251440481469456
10001147,0.15568719206827747
10001150,0.06564018284242329
10001154,0.46300599380086477
10001155,0.008542433483153101
10001156,0.8020316094921394
10001158,0.011856663557959415
10001161,0.36774862623612226
10001162,0.12075268014741929
10001163,0.1678496309602614
10001165,0.41564072084207904
10001166,5.782275712096478
10001170,0.01812590089184089
10001172,0.016750076468593243
10001173,0.017728385729080285
10001175,0.016574609404250235
10001176,0.016302709201450716
10001177,4.543968687037439
10001178,4.267971301984243
10001180,0.1305490441355412
10001181,0.13094124693754422
10001182,0.1273620344163011
10001183,0.11260409582048068
10001184,0.4496623764403167
10001185,0.12762236985996078
10001186,0.6778658354237674
10001187,0.7042554309109925
10001191,0.330108066486212
10001197,0.05163548180790157
10001199,0.049191453181687536
10001204,4.453864053604341
10001209,0.20934635042962926
10001210,1.0004498782633469
10001214,0.2794233165104994
10001216,0.118696790296168
10001218,0.16151883730162062
10001221,0.6567484360090223
10001222,0.5494669136670035
10001223,0.02808688295387909
10001226,0.044565228440391895
10001231,0.6095105964377672
10001232,0.5832191177124564
10001233,0.5227256542694427
10001235,0.024076637984573726
10001236,0.042763448644485
10001237,0.01892488004325423
10001238,Inf
10001239,1.3172384562135737
10001240,0.008044117722443407
10001241,0.030854163042665233
10001242,0.03408481562011907
10001244,0.01258239343113036
10001246,0.011183145451535731
10001249,0.05405853737530609
10001265,1.333071711596359
10001274,0.07178492510834251
10001275,0.07553852974061659
10001279,0.22363457007749507
10001283,0.37189418604919644
10001286,0.21768877190437622
10001293,0.11046775204927395
10001294,0.10081220583506306
10001295,0.054728537237887565
10001297,0.019954470323594754
10001298,1.8349384328861618
10001301,0.310425096038982
10001302,1.0402090807242326
10001303,0.08476092649915559
10001306,0.02313164215966233
10001310,0.07593299189690791
10001318,0.023879927855786878
10001319,0.022281161229843176
10001320,0.026298711566813553
10001322,0.04545502470531068
10001324,0.8599516847649863
10001325,0.26469476540798753
10001330,0.9616229785425928
10001331,0.556014201127306
10001333,0.25851065515321997
10001337,2.3532124985002634
10001341,0.014368547124087042
10001342,0.1391317074242155
10001345,0.03615118333074786
10001346,0.018812157846401847
10001357,0.11726499224257649
10001361,1.6244996011863029
10001362,1.8175882860853945
10001364,0.5242309402230859
10001366,0.19292866039049225
10001375,5.817249811923617
10001382,0.22433221315571156
10001383,0.20986151979440723
10001384,0.06476761714214113
10001386,0.4692852487953446
10001387,4.55988549387129
10001389,0.05354291263713194
10001391,0.26233017388794927
10001392,0.8098083998888648
10001393,3.1011364467976223
10001396,2.0062431351137584
10001401,8.322165226846085
10001404,0.08994722573991325
10001411,2.5106015892110145
10001414,2.5740718382862653
10001415,2.6544858674526886
10001421,0.04274859287016856
10001423,0.1832044927432961
10001424,1.3819333384173866
10001426,2.634528421484882
10001432,4.3007919264104055
10001435,0.08958735992557103
10001437,0.7568295905069566
10001445,0.06197743531219615
10001448,0.5608907510310106
10001450,0.3200932116094814
10001454,0.9753353586159167
10001457,0.4443327466229501
10001458,0.014054241389723115
10001459,0.2212277543692004
10001460,1.6982480659380963
10001470,11.953535251016309
10001484,0.1361258483259789
10001489,0.03873019008072942
10001492,0.04876053073955328
10001496,0.10557886234059023
10001504,1.4979337138562576
10001512,2.6346063202024412
10001515,0.74405457616885
10001516,0.7148974188352466
10001518,0.06713093692250326
10001519,1.040337731683042
10001520,0.16591535828519896
10001522,7.336323669680648
10001530,0.1126336999695051
10001542,2.489640043143704
10001543,35.913516739962326
10001544,0.15522946314135902
10001546,0.43826144471999406
10001547,0.18914766429897245
10001548,0.1859810018495878
10001550,16.874226354152103
10001552,16.257895592352234
10001555,11.94734738675037
10001556,0.20898419264406967
10001557,9.815546421187362
10001559,9.003391245705771
10001560,11.609888625896662
10001566,1.5980079118345025
10001569,0.20227535333841157
10001572,0.11425824015118867
10001573,0.06373996743352307
10001574,0.15345012298712793
10001575,10.40807449073051
10001578,0.050203850583650914
10001579,0.15061504655416183
10001581,0.14345166431532672
10001582,0.9974512915960156
10001583,0.02740651322583539
10001584,1.5816616024719004
10001585,1.627507724611188
10001586,1.8098720800567427
10001588,0.056700166589348205
10001589,0.019649277958358677
10001590,0.019530809848420327
10001591,0.04981721317718759
10001592,0.030514912599917385
10001593,0.04874351901285926
10001594,0.05088955809491168
10001596,0.03456699991795025
10001597,0.03589147173043694
10001598,0.06829412622992746
10001601,0.06777271003160032
10001603,0.027675161507275794
10001605,2.3182587004319695
10001606,0.6246919668980915
10001608,0.022095866719883908
10001609,0.0223592082702655
10001612,3.0375956675553555
10001614,0.0653241536219552
10001615,0.027946796534790472
10001616,21.33103692775089
10001617,0.08273285143976608
10001619,0.08810825097002556
10001622,0.034981362454374845
10001624,0.26423982727327844
10001626,0.45596486373300743
10001630,0.1575279044108779
10001631,1.5117935818887287
10001632,0.0681949908642297
10001633,2.623054817617258
10001636,0.05900765657967532
10001647,0.027111391673393718
10001652,0.07099649905315543
10001676,1.0475205798850524
10001677,1.0166133542085474
10001678,8.485859785324278
10001679,0.04382305278707609
10001681,0.08273696875747856
10001684,0.10133716128202439
10001687,0.053681915279170156
10001690,0.06571757086117895
10001696,2.5868752336208285
10001697,3.1446417175501455
10001705,1.1927395488688852
10001706,0.8954606213179263
10001708,0.9923029671277819
10001709,1.584867010626807
10001711,0.058489843489214835
10001713,0.03088906076308109
10001716,0.05616572161749793
10001717,0.05937709552615454
10001718,1.1491536759636483
10001720,1.187587575799591
10001721,3.6845160616035915
10001722,0.5965097286021704
10001725,0.05746192281910069
10001727,0.18984064138027565
10001728,0.179619625083351
10001729,0.03022060061408852
10001730,0.023158630183137376
10001731,0.022542345887425354
10001732,0.036417021060960474
10001733,0.03655352983771951
10001734,0.146173232558903
10001735,0.06975355765135337
10001737,0.19612450428608155
10001738,0.2551223479672274
10001739,2.1087704051487335
10001742,0.02552509581747399
10001743,0.45221765869185826
10001745,0.35763516349601954
10001747,0.4380334888517141
10001748,0.19482744947545902
10001749,0.06341388778069504
10001750,0.07105793107402232
10001751,0.04627359940671528
10001752,0.06526169631445354
10001753,0.06547678557364925
10001754,0.12264462486776215
10001759,0.055378437756408765
10001760,0.2637367099373491
10001761,0.20721864821442956
10001763,0.04890697252189133
10001766,1.4704858430140784
10001768,0.4200201334882634
10001769,0.13463574172696383
10001770,0.08718169025566391
10001771,0.6200538495425189
10001775,0.06978207767796568
10001776,0.07708071400569713
10001777,1.1249659344327596
10001778,0.6148436502940134
10001782,0.1609745062697857
10001784,0.044427342584930786
10001786,0.6517783890485859
10001787,0.05452301054841465
10001788,0.04062982664256168
10001790,0.03584324112069961
10001793,0.18540366907362787
10001794,0.12575978232394375
10001798,0.02478214954526997
10001799,0.02184860448017705
10001801,2.333949691303742
10001802,0.5669097036464218
10001804,0.03914713289135476
10001807,0.04468864552814618
10001808,0.020581999887723534
10001811,0.02263290604242677
10001812,0.02256333099819918
10001815,0.8238453179324788
10001816,0.20572901171169974
10001820,0.026552056667146894
10001821,0.05945139943634995
10001830,0.03031317638209116
10001832,0.029955486235423254
10001852,0.8990168096722877
10001853,0.03964388519838255
10001856,1.104175559286373
10001860,0.7518096912835599
10001861,3.8150601356779505
10001862,4.0570634110325745
10001863,0.028247986200217224
10001866,0.3953461834039908
10001867,0.9618082940526123
10001869,0.1399847034375852
10001871,6.184585132165851
10001873,0.7640215243846699
10001875,0.06189257275370949
10001879,0.09187552466167379
10001906,0.16242968448691603
10001907,0.16567219153379975
10001908,0.16233727747773694
10001909,6.351565610686069
10001910,0.023061922151295586
10001913,0.0929147748154189
10001914,5.72439512008021
10001918,0.7639581724695834
10001919,1.3796020417839407
10001921,0.19272695483899965
10001922,0.1953110946395872
10001925,0.14029353880810838
10001926,0.1337149812012921
10001927,0.13870442902397537
10001928,0.14638526337331453
10001931,0.18793995470036945
10001933,0.12397690537844579
10001936,0.38061656618011064
10001938,0.06609017097205384
10001940,0.12295926187559343
10001941,0.12388199782245826
10001944,2.2210013129102335
10001949,0.2066817506224068
10001954,0.04933054009454224
10001957,0.14719952749877627
10001958,0.0021990698318238413
10001960,0.07256463096290484
10001966,0.05973729352415343
10001969,0.06120090605562898
10001972,1.2090459428116622
10001974,6.329306674135193
10001975,3.317273307166163
10001977,0.04716929813642229
10001978,0.07216801551480899
10001979,0.04721087058935038
10001980,0.04735716909825599
10001984,0.10480687529796921
10001989,0.4286260149894077
10001990,0.38823840015157884
10002020,0.25329596145119987
10002066,0.04153251848683259
10002084,0.03744427691508564
10002088,0.04331741598609198
10002095,4.114890053341761
10002096,3.656294647202197
10002097,0.1799055747854861
10002098,0.19304823236748783
10002101,0.9713865682064449
10002102,0.0983162900713741
10002105,0.1772975688412815
10002106,0.18263419947391218
10002108,0.06387387824409768
10002115,0.5373387527957759
10002117,0.17791780405109714
10002118,0.17375532272529248
10002121,2.958769097259363
10002126,0.045095315709739354
10002129,0.11687868786594512
10002134,0.1536644278774609
10002135,1.9912292138108367
10002136,2.0539269566197986
10002137,0.02730549319369511
10002138,0.05022433448346762
10002139,0.20661350330529707
10002142,0.03163555875583777
10002144,0.046058339390544795
10002146,0.028470080393158743
10002147,0.44479575051541476
10002152,0.03655452857616222
10002153,0.03742816794095842
10002157,1.2002863975985134
10002165,0.8123375660199537
10002174,0.8574741631261042
10002175,0.9010508275984712
10002176,0.08559578787347169
10002177,0.08552582699880515
10002178,0.13849418388289497
10002182,0.1305149093712643
10002184,0.992433634954278
10002187,0.07634477617668932
10002190,0.2065921726416497
10002192,0.08863364963516485
10002204,2.082039877812174
10002206,3.26316786573246
10002210,0.3537017804884172
10002217,0.15062391772378259
10002223,1.334690417750815
10002225,0.031595550003078385
10002226,0.031877974347109816
10002227,0.03214591284421431
10002228,0.01817097974658391
10002230,0.6140412072216048
10002233,0.011167590387259868
10002237,0.1033273125436591
10002244,6.252288346900111
10002245,11.314457370968707
10002246,1.5728664761350823
10002247,2.0446663263862987
10002248,0.11867765709748976
10002249,0.029125297277201905
10002250,0.055744738039408236
10002258,0.028356537049645775
10002259,7.436273209802114
10002260,3.804358101794272
10002261,0.06053647294805801
10002262,0.06339835318719818
10002281,0.4172808527547291
10002287,2.766609671280506
10002290,3.561973985548557
10002294,155.28721986847705
10002298,25.246717306024898
10002300,6.119406301094838
10002301,6.590963571730389
10002305,0.404324744133652
10002309,0.4143920467687447
10002310,0.10358801981606505
10002322,4.4011425782773195
10002323,1.7045182454487258
10002330,10.475927525770446
10002340,7.467275179579513
10002341,4.384894995498715
10002344,0.17426229894015305
10002345,1.9995483420337627
10002346,0.20343306690764487
10002347,0.14149269013943977
10002348,0.05133879677432816
10002349,33.87045353826532
10002353,3.3664064836416356
10002359,0.21881325894301443
10002361,20.200711083579748
10002362,8.462090162345513
10002364,14.992982298279694
10002377,0.05753703762717791
10002380,1.135906750542521
10002395,3.1756092435222536
10002396,3.1903623497314118
10002397,3.212992762381594
10002398,9.812841324199871
10002399,0.15333385007795824
10002400,8.5536968283575
10002401,7.958881868283859
10002405,0.5530454225285978
10002416,0.10218753379572156
10002425,8.407839167381859
10002428,0.048113685929287074
10002431,0.21026851638324487
10002432,0.2302636093834325
10002436,9.220948234862252
10002440,1.9381485923914996
10002455,0.014637112668126968
10002459,6.363672832203852
10002460,6.027796881325291
10002463,0.1762171627227587
10002469,15.913488246513356
10002470,13.714119793202975
10002471,7.826354307215136
10002472,14.184988238995764
10002476,0.5413852028349494
10002479,0.10573340809703574
10002485,0.08250068760958948
10002488,12.132491340636363
10002491,0.0631205213160603
10002492,0.07331152730117414
10002493,1.1707098334447048
10002497,0.07204494208925653
10002505,0.23041330056440756
10002506,0.4672620227851466
10002510,2.352468850111112
10002517,0.03089078357019133
10002522,0.03850155468989561
10002531,0.06428134313363389
10002537,0.03627492741267398
10002556,0.04367544810651925
10002558,0.031263963563472906
10002560,0.0924924223192431
10002564,2.0522589210935385
10002568,1.6943999389412254
10002569,1.272977904196736
10002570,1.338688356017391
10002571,1.164300645217351
10002579,0.13448747685472084
10002589,0.17987895965393755
10002591,1.8323763978541856
10002600,6.221168648843067
10002605,1.3257997655097724
10002606,1.994989237687853
10002607,9.81807142813921
10002608,8.322976593513905
10002613,0.1415153041276128
10002617,0.3136172076166052
10002629,0.19442903686251253
10002630,0.022723354022095698
10002633,0.04720448897773002
10002638,0.11006724653803121
