FACILITYID,flood_risk_area_m2,flood_risk_percent
10000919,NA,NA
10001747,720450.1954916293,16.139198907820077
10004213,719962.7625639358,16.669138353152775
10001777,196664.63082561703,5.107250015917724
10001548,NA,NA
10001560,NA,NA
10001793,1701825.126454692,35.8024211501452
10004008,0,0
10000386,837311.1870479484,22.30166935561036
10006217,829204.8423716183,13.474391139755545
10001021,2905177.1533879815,71.39500261494396
10003761,486541.16606249905,13.626845665214764
10001559,NA,NA
10004174,767247.7641544917,20.48705970909905
10006201,143218.33540748994,2.7503154161868237
10001546,NA,NA
10000918,411464.56669639645,12.18079294144329
10001745,121128.76936901054,2.6819277914945494
10002600,0,0
10002560,NA,NA
10001543,547664.5759983271,11.268417681364156
10004153,780026.4514440431,21.548466449119417
10004040,NA,NA
10000251,0,0
10002367,5907.238835548198,0.16662824971553028
10006216,74962.50401055292,2.147977228873724
10001567,626955.9886146883,17.724749502014888
10001542,425813.3209215849,8.376294136152856
10002361,732459.1868054669,19.479050599596842
10004740,NA,NA
10004027,86696.00265920362,1.8028751128626508
10001566,116928.20497137378,2.8958620900271987
10001564,0,0
10006584,286269.6550016408,8.23380967399448
10001231,195940.36398070605,5.078914261682156
10000533,604846.1813300606,16.107532258762493
10000519,808761.5551920886,23.894557883062078
10004029,60939.5529939243,1.630797846372642
10004741,NA,NA
10004742,NA,NA
10006310,0,0
10006315,0,0
10006585,575659.6769988163,16.545551817656495
10004204,189573.037022926,3.545764810302452
10004028,124597.96689892256,2.432605849103508
10006348,91230.36002076611,2.436642660448927
10000060,0,0
10000219,591648.3498843783,14.031399579796147
10002885,1409443.5378848538,36.63354834277068
10004017,822582.3701425758,14.148862474603376
10000621,0,0
10000252,645877.4674047389,13.440522538428464
10002817,784275.6058578014,17.86008045557275
10000915,0,0
10002510,461741.27719113464,13.647522840632565
10006547,0,0
10000990,2608.5408272648256,0.06898152323946988
10003592,0,0
10001697,NA,NA
10003047,73981.87885677129,1.6555169084090529
10003591,0,0
10002589,1443899.0644814095,41.12745179309051
10002579,44990.7916375426,0.8968011920134612
10003572,794149.8931469097,22.17257878413383
10003950,970900.2402242429,27.058290149265176
10004573,880980.443121045,17.761470352069324
10002556,439920.4204238976,12.69600791679793
10000417,1470046.06713274,26.364620036163927
10003587,599307.8355301863,13.639712234052348
10000445,2546505.9651435423,67.99156721624679
10000507,1703380.09725372,48.90422812335616
10000405,424972.22037123865,10.740590634235808
10000474,2424601.369754865,63.931243325658095
10006329,1193125.0038620855,32.028391962869826
10006334,735097.8755173112,21.739007056549838
10000980,0,0
10002152,184945.81943028714,4.823697246823204
10000025,1495298.4118536755,31.86945873337584
10002223,715799.946811207,19.247308615330063
10002230,82309.7489652813,2.35530130086734
10004586,656638.5206826709,19.29855641327563
10004598,869391.6864199031,21.237898546215032
10004627,424373.46347627963,12.632256710438682
10000335,108990.9694444837,2.825411868261895
10000426,849889.6792104199,22.368826136400116
10002301,204116.4393366353,5.211316559088633
10000429,NA,NA
10000017,1166465.9944959024,32.59296991749569
10001448,843134.3223079592,23.05746280884011
10000509,0,0
10001437,117498.57920772865,3.5571618406662333
10000737,0,0
10004649,892323.551926646,25.13698141842871
10001443,499005.74838354456,15.32717871832428
10000413,3482133.772938952,94.09922561564173
10006168,3819861.706370259,94.46103995383311
10001713,270697.63234701,3.8229408744923448
10001958,410157.47105026577,11.837263741181888
10001145,0,0
10001725,246773.882171391,5.289346881062111
10004556,637387.3070287503,16.212029424970257
10004585,174383.9588019842,4.286146796784271
10000433,2001265.9122412729,53.5728522539537
10000441,0,0
10001732,23718.009771111298,0.4774010841562669
10006602,0,0
10001729,0,0
10001733,396138.87171179557,8.003191321990125
10003121,327261.54141930497,6.494917960617444
10001133,NA,NA
10002688,657824.9760973487,14.489132391571676
10001176,0,0
10000986,2006581.9438579006,44.86561245571499
10001716,0,0
10003077,0,0
10001204,0,0
10001042,1339886.8894004447,32.74077639430444
10003082,375731.8189739635,8.008660969602053
10001150,171304.09661026674,3.4407591495187693
10000696,0,0
10001722,427628.964249885,12.843193218640197
10001519,9494.35184323311,0.17692185207034156
10002225,0,0
10004239,1129745.8096174235,31.96652891400226
10002629,993055.0149811798,25.065959389519154
10002689,0,0
10003580,161375.81066010025,3.6496029546247115
10003585,133659.42019562353,3.555480740869156
10003584,656108.3441139024,12.904864695182233
10003387,259383.57056686445,7.7908709903504265
10000223,NA,NA
10000195,962613.8685725977,22.690174027495775
10001143,294.9958347525375,0.0061594554291784015
10000770,0,0
10000244,4718313.247137053,99.99999999998279
10000237,765978.1790597171,16.490422596192243
10000160,0,0
10000211,136282.89462181236,2.47137144706826
10000180,0,0
10003995,274102.7392896878,7.640249951391187
10000481,26093.26228866461,0.7181188896075463
10001867,257757.72596650844,7.4970292506591445
10004580,1718844.4938641288,34.82874355351633
10000351,1613719.634345907,40.88219773495899
10001875,979806.9127436521,21.061155440078856
10000157,253208.48865542907,5.747850240739455
10001061,787739.5379978344,15.660739820106986
10001873,1268146.1658533104,37.99695928791016
10000438,412854.3791897969,8.729112016769381
10001286,1340916.5948320178,39.45243706801798
10000393,846653.8156740201,21.90849829758819
10001265,48925.19324617379,1.4700076054909939
10001303,194674.1161180562,3.257331928822358
10000189,886940.2120200656,17.053656615324318
10003134,0,0
10003136,0,0
10002287,0,0
10003165,369886.22802163835,8.475285224963006
10003192,0,0
10003193,0,0
10003156,0,0
10003130,0,0
10001821,0,0
10004447,89155.72657566446,2.3302024754592
10001404,NA,NA
10001601,987772.6763936979,26.66570387683867
10003308,46350.624020206495,1.263685921313447
10001960,1954024.7985015148,35.14463087870204
10002096,0,0
10000751,NA,NA
10000759,0,0
10000378,NA,NA
10002098,978531.3610770269,23.237354840219908
10003787,4294155.686517436,98.71560767766285
10003769,774669.6671303872,15.734190664856637
10003795,0,0
10001249,0,0
10000676,0,0
10004446,839164.7239092208,16.616731956423532
10001246,0,0
10003783,280353.81372242497,6.4473508258695205
10006611,0,0
10001279,318535.2651493658,6.229892761100821
10001401,0,0
10001408,1249735.5607630564,25.858542576604528
10004444,677608.4394754476,15.555252992528482
10002101,1295426.4014264478,26.35722547866497
10001393,616498.9980779607,11.71773269822986
10006576,0,0
10004449,0,0
10001392,611958.070783287,14.197602149289576
10004451,711728.1880803178,15.946526132678319
10000282,1104560.01799612,28.630186162912157
10004443,593246.6783594281,16.99370100908426
10001396,445893.0399999593,10.485705218987109
10003864,386178.9516356146,10.02774311418973
10001235,0,0
10001457,753542.1510589726,22.127111210120496
10006591,322743.4520916161,9.255195381806093
10002630,54548.58268305743,1.2360325419055673
10003201,NA,NA
10000059,787228.3259821334,17.20576846991932
10000165,2067849.7355833654,44.99736711824336
10003601,717531.3146759126,15.95029709567266
10003603,276262.4410577485,6.5508131643325305
10003602,3429602.4211954423,90.10833918727047
10006587,0,0
10006588,237750.8522203213,5.490776004877003
10006589,0,0
10006590,0,0
10006592,494516.88522111386,14.8402219249229
10000496,580349.3790338328,14.115957109616497
10002658,279085.77730532933,8.116943858497772
10001575,2275534.7196363304,42.67059183505516
10003255,274728.6425528637,7.289029876997899
10002377,238747.8710188909,6.430924447855626
10001585,1412486.8943664469,37.353736102211485
10003626,294089.2624931301,8.026610351130604
10006184,0,0
10000461,0,0
10001584,1183773.3721039284,25.17437973600259
10003329,184288.39420171498,3.9376503433776953
10001238,153949.59290892413,3.5442710546057596
10006573,0,0
10003330,122162.6509046784,3.4757403323803358
10001573,279883.8010202347,6.200977098829271
10001572,454758.6134599346,9.197085316058319
10001579,262.2782622818389,0.0063423314646842074
10003310,209.0185117541047,0.004826691534557991
10001603,0,0
10003263,5227.60094083394,0.13733213962156313
10000924,0,0
10003125,0,0
10003170,0,0
10001592,0,0
10001233,14531.42955254734,0.4030956605542429
10003320,296243.08466341003,7.824046649991274
10003333,0,0
10003278,405141.6075067085,11.913596731787129
10001589,NA,NA
10005834,123505.27198728114,2.9452620588990106
10001581,1227727.314455189,34.40321788590785
10006218,157230.05264379553,3.745585658807675
10003289,75772.71940208369,2.0424309386158193
10000925,0,0
10001593,0,0
10001594,0,0
10001591,0,0
10002380,302485.88529034087,6.641207847003466
10003284,0,0
10003256,286595.2776948523,7.901166935499804
10003247,0,0
10003253,49574.94608326271,1.325942519673818
10006672,336658.6640553527,8.943509192999388
10001241,112930.02289289043,2.776749276284717
10003764,0,0
10006386,163377.37190163365,3.506785563996173
10002108,211522.4163893171,5.646198777191387
10005201,169947.50932222756,4.5704581350025375
10002142,288300.0722046099,6.695649734412615
10002861,345890.2120536964,8.734061520212963
10005378,452122.0669934125,13.001496582223782
10001384,0,0
10002800,0,0
10002801,0,0
10002872,452431.9552156027,13.042343415194846
10002860,0,0
10000269,1071368.849055118,21.721164992519707
10000274,207908.06233113655,3.194736999534812
10002913,0,0
10002914,0,0
10002701,0,0
10003116,42185.09628152515,1.218306609693859
10003075,0,0
10005949,251394.29855749634,7.389369049900263
10006977,0,0
10006979,493973.0252907256,14.838658023819317
10006981,0,0
10006983,0,0
10006988,647804.8722795349,19.838638265438227
10000092,0,0
10001915,1137700.6358241474,32.67983296873004
10003076,NA,NA
10003066,67469.91026819908,1.4532162667481707
10006992,403297.0196580512,10.026503022968953
10007010,0,0
10007011,0,0
10007013,852019.4327562273,25.68840066641915
10000264,0,0
10007018,0,0
10001364,777067.5058768112,13.713337970251837
10002506,0,0
10003068,15696.285083533874,0.29490661290185594
10003616,0,0
10000253,0,0
10000874,365327.8368428892,9.629788733011715
10005124,0,0
10004659,10340.327332850728,0.22359530577746226
10004660,76747.0803741689,2.0878254546069837
10004592,126691.04817431967,2.5426258053279267
10004593,344771.276691687,6.828940204739613
10006179,0,0
10006180,0,0
10003846,1245440.602881213,25.82212232050964
10006194,0,0
10003978,93400.47555904608,2.119818162452546
10004622,1095960.32864777,31.988948476628536
10000278,633794.5739589297,14.100015537106458
10001957,173.7300690669301,0.0039608085767662005
10000132,30956.789993314283,0.6758999251106135
10001223,700796.6567137205,16.148388238068705
10001214,265915.37647887657,6.66100027380625
10001954,2807643.9459811817,62.25862425366652
10000129,920175.8668325117,17.31966192924
10000140,410394.1183296264,9.861436923641524
10000149,202659.19191967408,4.857568478890683
10003698,NA,NA
10000142,297890.27715379535,8.723367802267196
10001226,1288763.2131328462,35.657454729237294
10001209,NA,NA
10003721,NA,NA
10003728,22345.993886320295,0.5538369150391836
10000150,117324.63267524067,3.392623235830869
10000146,48650.13093409574,1.2840606404966546
10001199,44492.69083337534,1.2693498195281907
10001216,1734933.2369753434,40.87990340873459
10001197,462043.36856176035,12.167278441842411
10001222,NA,NA
10001221,NA,NA
10003710,NA,NA
10006241,1116715.1378090899,31.154949702331752
10000355,111323.34942595898,2.9940612880576993
10000143,929505.6596629745,20.704514010571675
10000144,177565.5441798341,3.79983508279041
10001345,0,0
10000999,46307.05099582441,0.9766106606578897
10002605,0,0
10004118,1026658.2145150141,23.10154429873401
10002564,1120464.6117196572,26.371595747728733
10003083,NA,NA
10003084,NA,NA
10003067,21696.434334470512,0.4112114282821482
10006670,438025.32850503933,12.737818648722246
10006524,NA,NA
10000079,1063329.2859401526,27.037150614590804
10000085,2932197.256689817,58.539778383190075
10001005,2735.6698466824987,0.07350170669768123
10000267,409029.1412441424,8.732081706625893
10000075,0,0
10000076,134845.10436096508,3.9803986496947075
10000088,2790912.4465151974,65.98285295008294
10001004,136821.32524461817,3.253274533094875
10001009,0,0
10000993,211312.7050632561,4.641916527042449
10001007,40420.89038429284,1.141640330305202
10000070,115818.6090336283,2.697669798890646
10006381,1639394.3424443484,49.71976276845824
10001696,0,0
10000995,513122.93683733296,11.342096215598167
10001361,358243.2919240338,7.824316153790136
10002608,261696.7752629102,5.290093703972391
10000066,0,0
10000069,223030.48162133814,5.237594108016337
10000083,1209632.257967105,28.635521389626717
10002537,387285.03784934187,8.123027821804047
10002591,34946.610826455515,0.8524503317515596
10002613,59437.692448681075,1.567680473296813
10002606,358151.26222152525,9.222743945883895
10000087,537775.4093276601,15.488421490504049
10000081,922078.8782438588,23.881380838889
10000080,1278734.9154801173,31.378324656214353
10001382,37.17152976717907,5.991377089143896e-4
10006526,467342.0715995612,13.222019216812383
10006529,81368.88398680156,2.3469855697124844
10002300,916961.7130342177,22.530594692618124
10000065,0,0
10003229,1574634.330724456,41.846876944533214
10001909,117624.54249522362,3.3556356305603496
10000262,1088559.5608948288,15.607246114189646
10001906,4150773.0393010187,87.24664731996202
10001910,2133885.7204017793,46.03971592497467
10000078,4357002.063442032,91.82511543999544
10006525,3457467.4290748113,88.92231628006613
10000941,49200.41270105838,0.9031125428731794
10003233,570772.384290825,16.494053847615405
10002066,1540752.55272636,26.452634304310642
10006604,176020.62720282088,5.1643276368481965
10000994,0,0
10001324,0,0
10001330,1040741.7411037369,23.258767537005262
10006528,250340.20643914613,6.698462431435473
10003208,333378.1958129227,7.9810943630240665
10006605,NA,NA
10001318,0,0
10001588,710235.6183911685,16.708767919967727
10006384,NA,NA
10003331,47946.58301387267,1.1754135197593194
10001598,1289306.9052847775,33.799525620297636
10003324,3125849.944905915,67.88382027078498
10006606,0,0
10000615,2104861.2425356028,20.0823751568693
10006607,0,0
10000923,0,0
10000632,0,0
10000600,63863.99020701227,1.5574837048935792
10003262,77298.40966667034,1.5561201481185536
10001583,0,0
10006609,NA,NA
10003976,1041295.0416686492,12.671220682807194
10003307,7386.369651887058,0.17073814184313715
10006619,0,0
10002964,853533.2315185347,22.106373864661634
10004019,NA,NA
10003203,NA,NA
10006620,0,0
10003598,93163.92344321073,2.630570593712129
10006621,0,0
10006622,0,0
10002469,68202.64865334897,2.080905461572552
10002980,NA,NA
10003213,0,0
10000762,0,0
10002463,123265.25386371932,3.449349375079706
10001684,94555.36892060032,2.093541031103448
10001687,0,0
10001748,884051.1511143923,18.232218172101692
10001677,0,0
10001520,NA,NA
10006175,98772.27618400351,2.0116982176515474
10006196,40918.300653778184,0.9035959662407954
10006176,57466.51088855439,1.5909495971692622
10006219,251032.70504815318,6.776566352174496
10000159,0,0
10006749,0,0
10001690,0,0
10001760,281905.59643122164,6.541984731126255
10001633,406715.97522774956,8.993257793478012
10001320,508955.6076740669,11.067562192107479
10003017,0,0
10004168,741660.7438471233,20.459449336451343
10006837,57212.917099158454,1.6755803156194242
10004023,931078.5885809914,24.687279876790928
10001678,0,0
10004095,728513.6643274036,14.688559125931627
10002488,634302.0420284672,16.24118357441712
10000987,0,0
10002491,0,0
10001807,1855970.7320139094,10.771680456689586
10002479,135795.3038102478,3.5637128956792026
10001676,1835785.4966476762,29.584813435772933
10002455,219925.94907639668,4.257995206920291
10001681,326894.8546236567,6.0428786047453835
10001679,602402.4902106717,9.75908889367163
10002440,159677.16834365678,4.897901138862348
10002460,85527.59097689785,2.5843424728404227
10002459,0,0
10002470,0,0
10002493,148311.80510904625,4.478602195180991
10005990,631.1454567630423,0.018738864664275292
10000281,1317679.6712438103,29.081302453579617
10002472,263890.55565352796,8.001296766877015
10002505,0,0
10002476,221483.6364348855,4.261382877246925
10002497,2595686.7033707052,52.44480699094311
10002500,NA,NA
10002485,72973.31496589309,2.0776902342415333
10000094,454423.31411774294,10.754880262975178
10000981,0,0
10000095,505716.8358897623,13.987213637379556
10001914,186921.36736055833,5.198303550484621
10001913,0,0
10001116,0,0
10002436,88155.42159254328,2.4284210016244785
10003780,494746.8317870206,11.564863332179806
10001918,0,0
10006666,919855.9535512981,26.6477763767468
10006667,651474.1082223734,20.00611742149698
10003794,0,0
10001244,217453.12599442064,4.729056706379129
10003775,1053.4084867480694,0.02683101469165523
10003774,195851.75872270027,4.041604363516759
10003773,149079.11853894213,3.064742845581066
10000613,147250.39429224297,3.1999677680420597
10000830,0,0
10000580,0,0
10004645,3636587.485626935,81.36152749762721
10003385,215771.22122553474,4.441092535877576
10002097,1343749.9534760385,30.74970083995599
10001749,463.9868516188416,0.011851667612325147
10002558,245319.25002100805,4.855298409549337
10000191,0,0
10002638,156480.82187921935,4.199641167807551
10001974,0,0
10002640,NA,NA
10001975,0,0
10001787,491454.2556850732,11.585493812554033
10001750,24858.423689532607,0.6242112752030188
10004159,5251.566208458397,0.14411567495790878
10004157,253901.38563555223,5.99955490100466
10002531,0,0
10001775,0,0
10000954,NA,NA
10002656,440253.74772846926,12.782075256639065
10001025,100047.22663844164,2.1023074386698726
10004193,1306313.9197021667,28.787084633744303
10000624,0,0
10001865,754283.6590192633,22.770027550532152
10002569,1582278.9089847265,40.30793847815165
10006298,19.74824032603188,5.852193111130661e-4
10000601,104298.32855843054,2.0411773684718244
10004197,249636.7533895223,6.752628808125048
10000627,205690.02874682014,4.090496846976542
10001860,338249.9813897739,9.77085715907766
10003614,0,0
10003615,0,0
10003392,0,0
10000141,NA,NA
10003069,372239.7484405602,8.057245826369535
10003070,20195.74324038643,0.4980270985651262
10003578,422059.31357858435,11.317703795036003
10001027,786450.6189143695,17.56861674863912
10001770,810674.2022942757,18.279228446559156
10000892,NA,NA
10000867,2287781.470036159,51.69206230971851
10006542,113957.93186145416,3.3726377781303456
10000579,0,0
10000581,0,0
10001727,22029.64355536886,0.4222322458428143
10001728,0,0
10002206,771802.3446924344,18.90719519363512
10001754,223763.9543181907,5.40512863805204
10005114,151689.28502845188,4.174943079229959
10001095,668929.9835127081,19.945219283141643
10004952,957129.5370283311,28.32160489877586
10001782,4135364.6192856384,92.76624164914938
10005694,NA,NA
10006173,299009.4846935378,5.735528760460701
10000991,0,0
10006174,97621.61912020089,2.4048195860060475
10006193,0,0
10006299,55449.13093191699,1.5670798905548238
10000582,0,0
10000935,630047.853799821,14.375250722077325
10000338,241273.25005742715,6.507553549624847
10000550,357505.99765133817,9.545700899680245
10000456,601608.4426760743,16.208035724298277
10000136,NA,NA
10002565,0,0
10006171,0,0
10006172,NA,NA
10006238,68167.79812692043,1.5204445968111642
10001771,0,0
10000683,1263073.9219266667,24.12735343517853
10000603,360658.38377397694,9.503997145134093
10000163,29665.9891148158,0.608277920951621
10000833,0,0
10001778,0,0
10000831,27989.128551911468,0.5495490748187846
10001784,201577.58023247492,4.761420159350205
10000660,0,0
10000832,0,0
10000863,1944503.6139129156,37.63886207152949
10000685,0,0
10004714,0,0
10004724,0,0
10000330,378868.7822807435,7.3961261776907135
10000375,550442.2850684781,11.86623781030779
10000639,153095.91910516363,2.340811670385722
10000183,1172162.9222679585,29.711593585964692
10003386,337357.6728643259,8.11042464797938
10000116,757203.3722045729,16.591273131212976
10001799,NA,NA
10006309,417546.95850173663,7.552515758065817
10000275,0,0
10006512,0,0
10000542,467643.02419200214,9.520910152901097
10001040,175443.13130199094,3.611641879766651
10000712,548055.9478381705,11.005179482490524
10001028,0,0
10004812,0,0
10003376,721250.0231417088,13.555186965778729
10003148,NA,NA
10000713,260145.1244602501,7.324064359009787
10001346,0,0
10001362,369765.43507317634,7.145908642744536
10002416,2493217.9859135747,49.06743032059265
10000967,128251.79309643152,2.385407263145648
10002084,0,0
10002095,0,0
10003378,83747.46010070648,1.671662357701632
10000099,0,0
10000948,0,0
10002088,0,0
10001125,465474.51242053934,10.988480633452834
10000226,127542.75641290679,2.6955289736103527
10003826,535713.5999318607,11.368325639890498
10000172,0,0
10006945,0,0
10006946,0,0
10000277,250014.2979657115,5.0288343802230395
10001387,0,0
10006947,0,0
10006949,0,0
10000272,418.5596012195091,0.009071637854359963
10004034,457486.0863474064,12.245512147129778
10001389,264579.26259318064,5.071747960253262
10001366,150926.04296211348,3.100037320936239
10003444,27459.29795989251,0.512373316894964
10001342,895251.1661893232,19.16711841787733
10006546,443632.2412352573,12.80295895101982
10006951,0,0
10003834,1652023.2746827062,37.935465542695454
10001135,0,0
10001435,303329.2167498266,8.83772672646923
10006960,730041.9530014663,22.359519076636687
10001484,NA,NA
10003824,499390.944436511,9.798213469393808
10001341,0,0
10001347,0,0
10006971,927992.5618440656,24.197638939354285
10001386,1063544.0902267126,18.043586263991802
10003167,153166.2789822535,2.7635097720987023
10001283,0,0
10002330,40298.14744373983,0.9689370649438466
10000273,894.1388781610135,0.017436866824124566
10001357,0,0
10001989,0,0
10004594,510061.34720663255,10.130751809884863
10003607,697516.1001235746,17.903687212290777
10004595,NA,NA
10004647,NA,NA
10000605,541364.7476720314,4.133831911077865
10000606,260087.62381795578,2.512758974454208
10001979,934590.4318644849,21.12799309546321
10001134,0,0
10002245,0,0
10005863,NA,NA
10004632,2331665.9976940462,61.13463786074709
10002249,269604.2759362284,5.172578015260868
10000984,0,0
10002248,551288.8167923893,10.280403278652221
10000598,0,0
10000628,0,0
10000595,73399.17249576931,1.3346726164795375
10000622,0,0
10000618,798150.0483142302,18.140316323100606
10003348,80503.0189483849,1.9773624628755684
10003389,246503.60930243527,3.6472430886595992
10003342,433890.25465887965,8.801048589910119
10003957,796872.8911093132,13.973811411038245
10006312,995077.7101232283,24.71676592424569
10005784,0,0
10003413,191698.58462593358,5.468557824533038
10000626,2025722.6317965451,52.446775691993984
10002244,1035048.8031370917,27.80190154313494
10006610,204817.53061220885,5.623172043095034
10003973,0,0
10003974,0,0
10000188,413651.1002685804,12.477744713554419
10002246,234100.19061674137,5.403421879617849
10002247,273045.8515576955,5.402194138137066
10000826,1129453.2525408857,17.558172185752625
10000852,742.9657481704016,0.015764021466809778
10000836,115134.6153043932,1.637240639884078
10002341,1206870.926734712,21.296659556042872
10002345,0,0
10000794,4663348.401756685,94.28354514136863
10002692,0,0
10001293,0,0
10001001,825361.6852900225,14.278799131917285
10000992,901976.8361804383,18.86278382734265
10000998,0,0
10001003,248316.54389100053,4.932232004499642
10000785,140368.7451107878,2.674625401754276
10000824,2927080.29769064,44.78573359368788
10006185,0,0
10000825,5460432.183510585,66.28424251015944
10003424,705638.7578482281,13.950504020703852
10003356,222065.09266822686,4.654783075563987
10003412,2105414.2341353046,56.474635852258125
10003414,127960.94024167446,2.505386170657162
10000976,376016.04863291956,7.520299988242432
10000801,1453303.8321459885,23.856664014838945
10003377,58195.73086700348,1.4828404241611082
10002571,416758.9524557633,6.730886190252461
10001002,1701855.77491942,33.663634758510966
10002323,128808.45344515043,2.11259396333179
10003415,0,0
10002346,0,0
10002607,210934.14740963688,5.573665816152438
10001000,NA,NA
10003425,1630307.7552500207,32.80517283451923
10002353,0,0
10002431,604902.7892331006,10.80303860279754
10002570,1031137.6140847014,28.833780877472492
10001008,0,0
10003350,288058.68990317127,6.3471051142589285
10003362,595500.9126538407,12.036402031380284
10003363,612757.4872382713,15.636310317438875
10003432,1606978.708557228,33.05723807893807
10003419,0,0
10003398,127829.93025920766,3.59358134929162
10003365,1287263.3044080723,36.78797742342938
10005978,864921.3774831166,24.941705939706132
10005985,869355.6609243626,20.21095873436613
10003411,2181972.691485342,58.35203831894774
10003390,299548.4234981449,8.623586413055847
10003381,490200.67176640505,11.44443770996389
10000841,1262464.7708412902,22.02183971966696
10000972,1940096.8514675328,30.82823467831523
10003423,3303686.576617934,76.39391700674965
10002522,0,0
10000953,NA,NA
10002517,247749.93523372084,7.1808368058954075
10000988,1642931.5544694485,38.24843490632346
10000844,2875693.6798140337,40.11103428556421
10002568,1999862.769615501,41.6842592970813
10006671,0,0
10001177,0,0
10002803,0,0
10006544,0,0
10002309,0,0
10006530,218805.38760359937,5.991191030099424
10000810,0,0
10000869,76099.20931871432,1.1947165161500755
10001183,0,0
10000847,0,0
10000802,1817228.1818054789,29.83137189950067
10003405,113349.39974195177,3.008606449693875
10000821,17662.435103930457,0.25019224360941705
10005251,0,0
10006347,0,0
10005248,700995.0560597512,17.665156117935858
10000771,9698.549623808256,0.24149641437246558
10002428,170643.32999372995,3.4886846771113493
10002432,2018155.2877866812,33.68883565983451
10003433,674853.1526800216,13.772820197137229
10000902,506112.36134637246,12.660262841666519
10000905,0,0
10000822,0,0
10000858,0,0
10000904,0,0
10003357,231366.05590563355,4.817906762368267
10000982,248667.3190242528,4.114202287734677
10006623,544051.8774141277,14.085026124533384
10001949,0,0
10005290,0,0
10005252,245406.75606126932,6.504287241515446
10003397,0,0
10005253,167287.22934267085,4.336425964339071
10003372,507719.9459005667,12.66684467884111
10000014,12835.857765586477,0.27018526744130567
10005263,981315.7607338837,26.38875436946168
10005305,0,0
10000013,1942531.4085929024,42.929918585386716
10006624,307363.7213852382,8.213510966831153
10005264,0,0
10005324,0,0
10006204,80948.67288247292,2.092283694158658
10000856,525455.4788174776,14.488186968131087
10000878,0,0
10000774,0,0
10000901,549698.6634095862,13.133593554755427
10000814,0,0
10000786,155625.2403341635,3.04343854970471
10000789,258602.81136896898,6.142231302737061
10002349,733359.0760011561,18.40952940164747
10001261,78299.44037514634,2.352490569518458
10006186,36336.688284442076,0.9917863460684193
10001522,0,0
10002310,366495.2992190906,5.5953365563733914
10006531,0,0
10006532,924578.0968784522,18.259265914372822
10000793,733577.0240694169,15.901003685515699
10005328,0,0
10000050,101667.12286609726,2.967425045654056
10000010,66319.18509143143,1.9104501869462887
10002340,0,0
10003475,293379.68205133546,8.527918569231444
10005299,46257.51416551125,1.1635999645181412
10005256,0,0
10000877,0,0
10003349,0,0
10000756,0,0
10002923,1728970.4066570015,47.394385912682665
10000782,1219827.9781753842,22.723109228502043
10003911,52882.1870831915,1.486142264440846
10006571,0,0
