FACILITYID,haz_prox
10000320,0.020190987522243346
10000323,0.052517467990530184
10000325,0.024769180532838393
10000327,0.030158711411194344
10000328,0.13976840002549956
10000329,0.15051532784940921
10000330,0.020775096294301888
10000332,0.03098976675506205
10000333,0.03132550954037971
10000334,0.03208549900818381
10000335,0.03227344143226597
10000336,0.022394970315278546
10000337,0.02280212746531618
10000338,0.02038608228373142
10000339,0.10185460317100982
10000345,0.21337890672084314
10000350,0.1762520906302391
10000351,0.10725256247918065
10000353,0.11055396168098043
10000355,2.651678917339768
10000356,1.5620383751076443
10000357,5.416040570317264
10000360,0.5168389705127945
10000361,0.6150826681495049
10000363,0.12394283864912789
10000365,0.03432095909009677
10000368,0.034313646421087786
10000369,0.03603629627379083
10000370,0.04256087747876084
10000374,0.6669928609311451
10000375,0.11954962156595651
10000378,0.11756887549883274
10000381,0.026147077962040556
10000382,0.026201075879528656
10000384,0.03126128423135397
10000385,0.030599039502516436
10000386,0.030605155015926665
10000387,0.09187634778741892
10000388,0.08905126376527796
10000390,0.04714599845780663
10000391,0.0469148652535073
10000392,0.04789935060916883
10000393,0.13608551216877898
10000394,0.141988405597504
10000395,0.13001191150628857
10000396,0.14656016739109068
10000400,0.10922708750908867
10000402,0.04568279992028297
10000403,0.04646349652940042
10000405,0.042252045167602795
10000407,0.09313985180267799
10000409,0.031878260934928786
10000410,0.032167826804323604
10000411,0.02706587397059151
10000412,0.027157114912886433
10000413,0.018201834493547307
10000414,0.0310888240222309
10000416,0.027469293351318
10000417,0.027154534463892762
10000418,0.03473641814240348
10000419,0.03460165568994389
10000420,0.033710006077892915
10000422,0.016352448998616948
10000426,0.15933025941768122
10000428,0.02568312301566472
10000429,0.025169320508095845
10000430,0.10656625558305825
10000432,0.01680490147413439
10000433,0.016695909886878676
10000435,0.3185172586754322
10000437,0.15408639391694595
10000438,0.14327604108824887
10000440,0.16973158043245937
10000441,0.178976654885977
10000442,0.18860653275084113
10000444,0.09403938626205181
10000445,0.09372087042542394
10000448,0.0927559718244091
10000449,0.09471062268391728
10000450,0.11045582681253259
10000453,0.03134900248974449
10000455,0.0577529567172102
10000456,0.06911893639902691
10000457,0.058178188297467605
10000459,0.257027483112252
10000460,0.38268867270392665
10000461,0.18329118189719038
10000463,0.9780175668552704
10000464,0.5544608414919304
10000465,1.3026901279934129
10000467,0.28700436422114767
10000471,0.04379303960836751
10000472,0.05744521930200691
10000473,0.08991457926985913
10000474,0.08861047760076575
10000478,4.505709511617526
10000479,4.04154621803686
10000480,0.38079349105886273
10000481,1.170150451740052
10000485,1.0669381588938234
10000492,0.05965592638485577
10000494,0.05908751607015617
10000495,0.023874917797401814
10000496,0.02402529235242971
10000498,0.02362619075186627
10000504,0.022361482534660772
10000507,0.03202674706198334
10000508,0.051306928327759294
10000509,0.050804944448815656
10000510,0.0414402294243636
10000512,0.01911252490972552
10000515,0.17758137401394178
10000518,0.20006669937246235
10000519,0.20068685716821363
10000525,0.10565423613365023
10000528,0.10230175622169334
10000531,0.09444635795870124
10000533,0.6746337948735013
10000540,1.4176022884575485
10000542,0.6905562032370327
10000545,0.3346001608664089
10000546,0.39644530413648227
10000547,0.44721657798143083
10000548,0.6405791904095991
10000550,0.5725440307494374
10000554,0.14888280839821427
10000557,0.008882538474489518
10000560,0.460000194746389
10000561,0.49020466312182687
10000562,0.1143551500253008
10000563,0.20384374503176023
10000564,0.8090962930005381
10000567,0.018709840579320118
10000569,0.01390765910716137
10000572,0.14057344531822016
10000573,0.01184087823245535
10000575,0.0241453648028458
10000576,0.023614293145246715
10000577,0.02419880606872589
10000578,0.02418978313823307
10000579,0.019163630980850565
10000580,0.01932978049460028
10000581,0.019501485800065717
10000582,0.019654078794464434
10000585,0.02128649847367964
10000586,0.24592120832816908
10000587,0.24386138933778284
10000588,0.2798387444006649
10000593,0.007847575614130294
10000595,0.015487353009537748
10000598,0.013544800538013504
10000600,0.06226918920341352
10000601,0.05360962786756947
10000603,0.05441553304750056
10000605,0.045979981050344544
10000606,0.2733334362723689
10000613,0.06730950306072028
10000615,0.040829918644281725
10000618,0.047990104746894524
10000621,0.10969862992354286
10000622,0.04613382570711145
10000624,0.7783675976132407
10000626,0.04999425914858993
10000627,0.444686134283501
10000628,0.1911119231052232
10000630,0.19033751641659827
10000632,0.01147518027341524
10000633,0.039479099723266735
10000635,4.916637365394086
10000636,4.756950790942736
10000638,0.1506062160819897
10000639,0.2282918729459292
10000641,0.3546506028343144
10000642,0.12744313918650216
10000644,2.5303101244372326
10000646,1.547213702112193
10000647,1.5618345560459466
10000652,0.0528078369629314
10000653,0.15965977605434087
10000655,0.6356249323809691
10000657,3.832978094580886
10000658,1.7079777556566746
10000659,2.743518805391657
10000660,0.1784763966284371
10000662,0.6097536994331008
10000664,0.020454016877252408
10000665,0.020477013475040478
10000667,0.014667969065938698
10000669,1.1448141095049618
10000671,0.02059970186388723
10000672,0.02951322711872348
10000673,0.14140680811212952
10000674,0.021985933820663064
10000676,0.25668661488044436
10000677,0.3408516485484095
10000678,0.2566486665883404
10000679,0.027258307647201982
10000680,0.027376284814916347
10000682,0.02310901372028161
10000683,0.11786375208774057
10000685,1.608856461039107
10000687,0.04305924824283048
10000688,0.025270906321212698
10000689,0.031269902149222255
10000693,0.023306699846131207
10000694,0.21898241496282386
10000695,0.03140471873483411
10000696,0.03095401297898086
10000699,4.54820734243623
10000701,2.787410952774495
10000704,0.39134953068941963
10000705,2.0800788322685837
10000706,0.1990085284702104
10000707,0.21755265124045542
10000709,0.6352406977197681
10000712,0.12382220786888544
10000713,0.11227249160095296
10000718,0.08650643005780881
10000719,0.13551861742039387
10000720,0.058844963830964284
10000721,0.04566504796376474
10000724,0.061748145962604493
10000728,0.8269142568802521
10000729,0.12636683671020071
10000733,1.2645107189626925
10000737,0.10217944273009709
10000744,0.07810530602897922
10000745,56.83357756349906
10000751,0.8051507967205056
10000752,0.1103391892102329
10000754,0.08105456626104135
10000756,0.1324330096872397
10000759,0.21996872696064698
10000761,1.6607533304958841
10000762,0.2670236021557164
10000763,0.13587036929470434
10000765,0.21128653558971375
10000770,104.55848941674724
10000771,0.024001430027440294
10000772,0.5330543316067204
10000773,0.07978012552815265
10000774,0.04037809546960953
10000780,3.1321539188993595
10000782,6.968327151706963
10000784,0.059103505073346184
10000785,1.5244765911900209
10000786,0.16015843918776912
10000789,0.1595409527546944
10000790,10.076547396121631
10000793,9.14665206063955
10000794,0.6101877942648998
10000796,4.935929732675943
10000799,6.104977847761205
10000801,0.12988877912793867
10000802,0.13251423775217033
10000806,0.43978925030137545
10000810,0.435253276302903
10000811,0.0383400701897197
10000814,0.29495820893724684
10000817,0.15111552340765055
10000821,0.14855870668597965
10000822,0.13399033024489956
10000824,0.2668036316158181
10000825,0.20693890613003033
10000826,1.5486237687610105
10000830,4.757414150353854
10000831,5.343138846944288
10000832,4.63539029519998
10000833,4.9939453657944215
10000836,13.684082161099642
10000838,0.07340385281807137
10000840,14.858484301390087
10000841,0.5105426117869577
10000844,0.5218007414959068
10000847,0.08052682309845995
10000852,0.08712353008758672
10000856,6.910726032134354
10000857,79.06777839638566
10000858,0.061443291629835875
10000861,0.15297885123735258
10000863,0.4145929223824877
10000864,0.18178143604004818
10000867,0.19296946619957178
10000869,2.453492644538695
10000871,46.72478655170591
10000874,747.885972392572
10000877,1.5987478285760002
10000878,0.3621609625742641
10000879,0.03481450920201779
10000881,19.2004850882794
10000887,19.0839199145299
10000892,83.55044179628814
10000901,0.11684770752758943
10000902,0.06412880170972685
10000904,0.07077452724328968
10000905,0.9919627644332789
10000915,0.8634456424092716
10000917,26.09727502538972
10000918,22.552113298738927
10000919,30.986825207681985
10000923,0.044487705633035314
10000924,0.045393726983095066
10000925,0.04462570283650803
10000926,2.8065191985436373
10000927,0.3463367527181562
10000928,0.565671330148534
10000929,0.48798391751519243
10000931,1.406248528607962
10000933,0.8423104520954698
10000934,0.2664957154444599
10000935,1.2311323010673634
10000937,4.37472544251337
10000939,5.067958007837031
10000941,0.09947546872866118
10000942,0.02164165679474085
10000948,0.06891895944886407
10000949,0.18123402554582704
10000953,0.055414985789974336
10000954,0.48522164322678524
10000955,0.08672136031363266
10000956,0.09010621410548966
10000960,0.07973100767109896
10000963,0.08437091089177784
10000967,0.05467460560194496
10000968,0.2335601269178956
10000972,7.9672211290906105
10000974,12.149935472501646
10000976,0.163086001042427
10000980,1.1407356943020612
10000981,1.4221648970680383
10000982,0.17852840396738603
10000984,1.5940781628541316
10000986,0.02888973745230664
10000987,0.017910025983895066
10000988,0.028849294633435895
10000990,1.0222608196227911
10000991,0.09939559303297028
10000992,2.293538969398301
10000993,0.08165436869685529
10000994,0.032699949096085285
10000995,0.01860018847060454
10000998,0.04445265156125229
10000999,2.5463744926018137
10001000,5.4920339702423835
10001001,0.06865984014384437
10001002,0.4453208600563066
10001003,0.10127042945859849
10001004,0.0912644447643326
10001005,0.1937699198601614
10001007,2.833083271690979
10001008,2.3342914862156814
10001009,2.395579040512702
10001014,0.039459299350914606
10001015,0.02931078962639897
10001016,0.02359006725427049
10001017,0.03226570345079781
10001021,0.024144235138787575
10001023,0.16835285829005897
10001025,0.03504397399622751
10001027,0.031144823038445728
10001028,0.018296164327741254
10001029,0.2395110494298915
10001030,0.6324314673860192
10001031,0.6321491821840047
10001033,0.4689776057911175
10001034,0.779230471660115
10001040,0.014463747169811032
10001042,0.23134367733063868
10001043,0.24589191903611832
10001044,0.14101500636952272
10001045,0.16259859115028005
10001048,2.594159336769238
10001050,0.06962504033917873
10001051,15.75489596444221
10001052,0.12733038907364694
10001054,1.8234367006231835
10001059,0.9402031936803721
10001060,0.10004548912069165
10001061,0.11680137926866548
10001062,0.09006513602690373
10001063,0.043147003297602904
10001065,0.44897255510309503
10001067,0.18920616336969914
10001068,0.2127517177148755
10001071,0.13586245202158823
10001072,0.06312750112160884
10001073,0.233151542109891
10001075,0.03299762170907375
10001076,0.5717922616972898
10001077,0.17283234975206607
10001078,0.27622221619301923
10001080,0.020938522180931177
10001082,0.029930206716598174
10001087,0.08410878084208497
10001089,0.35897697784770705
10001090,0.07588356252344834
10001091,1.8045626431745736
10001093,3.275351431698355
10001095,1.7285789151309927
10001096,0.026023835129813114
10001099,0.02247542584136476
10001100,0.14142730716460514
10001102,0.0274606263624619
10001106,0.029957789073273036
10001108,0.03189527757011817
10001116,0.1326924442169187
10001118,0.1752444289381604
10001120,0.06907401042337308
10001121,1.0604414731905396
10001123,1.2772259742352439
10001125,1.806659253822827
10001126,0.26799226195473574
10001128,0.02032617397915097
10001129,0.10192779372436012
10001132,2.362152097596736
10001133,0.11255150201516743
10001134,0.09317804182315867
10001135,0.09637485537547942
10001137,0.15492384167985246
10001138,0.045944614589375134
10001141,0.1281350759937082
10001142,0.13948730105046542
10001143,0.1087590219063469
10001145,0.027592602005225005
10001146,0.10396304796059357
10001147,0.13032240298960457
10001150,0.035213894060533345
10001154,0.4505578686558866
10001155,0.006544114123446373
10001156,0.5410289363145792
10001158,0.32469775396282063
10001162,0.08583070530711222
10001163,0.07859438541714672
10001165,0.25724212969364774
10001170,0.026849555527618574
10001172,0.011527466125682546
10001173,0.012252599180730494
10001176,0.01253669426707436
10001177,3.309782528640016
10001180,0.09458864275077639
10001181,0.09485359275066127
10001182,0.0922620907300108
10001183,0.08157181484312222
10001184,0.14766487834349354
10001185,0.09244436873191211
10001186,0.3298088665364396
10001187,0.3273469222635495
10001191,0.10040153001358468
10001197,0.0424218592495663
10001199,0.04042151218962492
10001204,4.1962590176917125
10001209,0.1746866164841506
10001214,0.04343481369246875
10001216,0.0487774265976149
10001218,0.1425349197107366
10001221,0.5540068781416537
10001222,0.4635009566748876
10001223,0.02377794915988544
10001226,0.038003285109046256
10001231,0.23878997881058073
10001232,0.254266020986533
10001233,0.009208742639539464
10001235,0.01294317618628886
10001238,0.2551740306841938
10001239,4.001521168232954
10001240,0.07777210306836606
10001241,0.008380273272303585
10001242,0.008451260328959537
10001244,0.012301608435715955
10001246,0.009002596126827538
10001249,0.045171107626531745
10001261,0.1881282448554614
10001265,1.466289062153241
10001274,0.031099463438140188
10001275,0.031423928941886975
10001279,0.1921401919389384
10001283,0.14323958720764787
10001286,0.15465872736123584
10001293,0.03758823709442161
10001294,0.07037055444951355
10001295,0.04912772916755899
10001297,0.013970250210700676
10001298,0.2626323729346089
10001301,0.19433173641475204
10001302,0.7359859528646056
10001303,0.09551913750227582
10001305,0.2147469333418107
10001306,0.0164329318627441
10001310,0.07454352499599257
10001312,0.13572329191142832
10001318,0.01607215949830864
10001319,0.013007473656135912
10001320,0.018237090121829603
10001322,0.0317571480877727
10001324,0.5203787718660055
10001325,0.10772688560347723
10001330,0.6789301988373239
10001331,0.3925646969909298
10001333,0.2215672809284213
10001337,1.057690407264526
10001341,0.009897392561023868
10001342,0.09561072307959108
10001345,0.024920389752911335
10001346,0.019266542440682252
10001347,0.009833718454862556
10001357,0.08489862089938364
10001361,0.6035953955205967
10001362,0.6863961142240629
10001364,0.3830916111968219
10001366,0.14163005235494036
10001382,0.1660594088973277
10001384,0.10129517250551069
10001386,0.18260739012265023
10001387,2.5241261683093135
10001389,0.0397941609932388
10001392,0.40094837255112964
10001393,1.7774608685427786
10001396,1.1507721321271467
10001401,2.366190082627535
10001404,0.07555698109075587
10001408,0.3837477274632674
10001411,1.2189564101413985
10001414,1.3089031393356616
10001415,1.3431593833105082
10001421,0.03576090275396369
10001423,0.1316458800363219
10001424,0.847978544135267
10001426,2.1657728861054824
10001432,3.2685295507088856
10001435,0.07715380945264107
10001437,0.6517489831659907
10001443,0.4138796157612846
10001445,0.0534755018337387
10001448,0.49592221195398645
10001450,0.28562664493217677
10001454,0.7009233204243523
10001457,0.39277175896175925
10001459,0.19747952926464085
10001460,1.6296160364012064
10001470,5.939250477385139
10001484,0.10131270172443028
10001489,0.09697201096825513
10001492,0.05209967013084304
10001496,0.07466746807533835
10001504,0.9597285074626423
10001512,2.430201426816483
10001518,0.05194253233414405
10001519,0.8027809656149707
10001520,0.12805649980699782
10001522,0.26146770905242506
10001530,0.09337617633984374
10001542,2.8023752015742516
10001543,28.149625904770637
10001544,0.14696372008464129
10001546,0.7447255807172691
10001547,0.4168113901951208
10001548,0.5816350441674278
10001550,25.966338759546442
10001552,22.50829175862591
10001553,12.752143504705268
10001556,0.16191915301433993
10001558,8.076066453673452
10001559,7.3992585439707
10001560,11.38347266652561
10001564,1.7128931708841033
10001566,0.8387224874204074
10001567,0.13180095189464097
10001569,0.15882129388557722
10001570,0.15604082741627506
10001572,0.08952224774304844
10001573,0.05016106244337329
10001574,0.12134425217220812
10001575,7.758981067329727
10001578,0.04223453240180514
10001579,0.11911816301943333
10001581,0.11344882644210506
10001582,0.5133453458682729
10001583,0.04326623632519995
10001584,0.8847220057626295
10001585,0.9134738086877952
10001586,0.9081557061767558
10001588,0.0501363670320167
10001589,0.01439376681830986
10001590,0.014442514870713631
10001591,0.02368944708441674
10001592,0.011706036189235209
10001593,0.03882399164511701
10001594,0.04053182039386365
10001597,0.020238582270745133
10001598,0.05470934790079658
10001601,0.05429575930633755
10001603,0.02216205276635974
10001605,1.5472257209804128
10001606,0.015361022511064614
10001608,0.01668631077580929
10001609,0.016882157157154177
10001612,1.439368833226699
10001614,0.05041968374378563
10001615,0.022045997935926893
10001616,15.348620852363497
10001617,0.06439632298643193
10001618,0.06989590188171607
10001621,0.06699612996971682
10001622,0.027117238897898722
10001624,0.20656717248734027
10001626,0.3562010789944432
10001631,1.5344911866987754
10001632,0.05430611616470716
10001633,2.513941436640039
10001636,0.04712675345653684
10001676,1.0716760369533995
10001677,0.5464274653501243
10001678,0.9836611472213281
10001679,0.2507513227514988
10001681,0.09911005920729692
10001684,0.06858833665033387
10001687,0.036748550437839055
10001690,0.04586712151750892
10001696,1.3900378344681124
10001697,1.6219352286624331
10001699,0.17233361096775696
10001701,3.156455053086748
10001705,0.7911467875071503
10001708,0.46055748066157387
10001709,1.0821060920022494
10001711,0.042137412946073274
10001713,0.02507789253149767
10001716,0.0457806967726014
10001717,0.04839470718295364
10001718,1.2080107169039804
10001720,1.2166035424270176
10001721,3.5542925276324544
10001722,0.37761407608558406
10001725,0.04194763838082673
10001727,0.15438604317712445
10001728,0.14618650891356488
10001729,0.027356735242222405
10001730,0.010714854195632097
10001731,0.018522901886294636
10001732,0.029757108077342376
10001733,0.029871570606378947
10001734,0.030824560195409755
10001735,0.057360494823347284
10001737,0.36292742178426124
10001738,0.19268523996340603
10001739,1.5440328847305123
10001742,0.019377420072909542
10001743,0.17464027906856827
10001745,0.28753715632517124
10001747,0.185239630946894
10001748,0.1571904826520638
10001749,0.05092561262280612
10001750,0.05705884363767687
10001752,0.05351034369514134
10001754,0.09920857120699628
10001759,0.04476009306855113
10001760,0.21279583683131126
10001761,0.16718648594708888
10001763,0.03953282949111734
10001766,1.3306411144572736
10001769,0.10921204623808244
10001770,0.0707533647949654
10001771,0.5031266107766055
10001775,0.05678437860050134
10001776,0.06276921363144852
10001777,0.7217703873750049
10001778,0.50081613969056
10001782,0.11119959142064371
10001784,0.036174408731583556
10001786,0.5305872164360061
10001787,0.040447552055701295
10001788,0.0299769862135168
10001790,0.028531499652949217
10001793,0.15208973077988971
10001794,0.03545703007081514
10001797,0.027295464818719854
10001798,0.02041119457617306
10001799,0.018096986331096247
10001801,1.8254744285356266
10001804,0.0320759339141901
10001807,0.031130162305048427
10001811,0.019015650508530494
10001812,0.01895772636999109
10001815,0.5158310869701516
10001816,0.14717027071832992
10001820,0.022611995585646603
10001821,0.06975477041833462
10001826,1.507742506672893
10001830,0.03351526066877482
10001831,0.03411146957659673
10001832,0.03392285853000553
10001852,0.4841009349073185
10001853,0.02895053719552593
10001856,17.17355081605794
10001860,0.32651751523768024
10001861,2.684572307990704
10001862,2.8145404550911968
10001863,0.019970190930713984
10001865,1.2207974452542762
10001866,0.14009674209539744
10001867,0.5098057483306649
10001869,0.10547090585733966
10001871,4.08184353600451
10001873,2.1163611605226915
10001875,0.048210177914304195
10001879,0.0721295019434949
10001906,0.08327317050692878
10001909,5.621010530938891
10001910,0.02085791929190113
10001913,0.06579136343626701
10001914,0.8844702972578955
10001915,0.5314453441336664
10001918,0.07448138174294384
10001921,0.15945864479954533
10001925,0.11611491218018222
10001928,0.1211578498337677
10001931,0.15717031376782536
10001933,0.08366918216037139
10001936,0.2640968243441817
10001940,0.10447930662390764
10001941,0.10855983470586558
10001944,1.7719790732916927
10001949,0.2899996694253362
10001954,0.04132033652478344
10001957,0.12578388361813195
10001958,0.0017777537167806814
10001960,0.060941628314311
10001966,0.048564058065268874
10001967,0.21888353132976132
10001969,0.05113045349826045
10001972,0.9288798773984241
10001974,4.825545110955717
10001975,2.6003592141946377
10001977,0.03982889495982798
10001978,0.06130515148653294
10001979,0.03730758370552169
10001980,0.03740146002699357
10001984,0.2605372408895597
10001989,0.16235280453810796
10001990,0.15291344548248303
10002066,0.022705042275081005
10002084,0.025809795734128116
10002088,0.03737538883841276
10002095,2.2663698646695116
10002096,2.297391492146407
10002097,0.13888956452012716
10002098,0.15325290818450177
10002101,0.2824177653332162
10002102,0.08094328033658761
10002105,0.11964012288541999
10002106,0.12575039425478257
10002108,0.04272710803146621
10002115,0.446652688144667
10002118,0.14488055641520603
10002121,2.2119012025045692
10002126,0.03779609720095633
10002129,0.09784498167415205
10002134,0.12517298955300318
10002135,1.5336107345437435
10002136,1.611748170901989
10002137,0.022458832805782543
10002138,0.042626700159702054
10002139,0.16966937942271476
10002140,0.15382410053728388
10002141,0.033262687523751264
10002142,0.026779739907534485
10002144,0.03922389267989553
10002146,0.07374764316704263
10002147,0.7636651368678584
10002152,0.04862840292277396
10002153,0.049214174455359375
10002157,0.852896215026755
10002164,1.167618724356346
10002165,0.5303082714788278
10002174,0.26713508316106466
10002175,0.2717890321732284
10002176,0.0757535911883335
10002177,0.07569123188676187
10002178,0.12222682603521172
10002182,0.11501407079905922
10002184,0.05158858566522161
10002187,0.033272101105756915
10002192,0.06736595504015604
10002204,0.7294963770418662
10002206,0.7002525832852224
10002207,0.16431421674368837
10002210,0.27234043860916013
10002217,0.11680262276295002
10002221,0.5288694232614011
10002223,0.5333361302636657
10002225,0.024672011512299696
10002226,0.02489211140796457
10002227,0.02510092453208967
10002228,0.017604087667950834
10002230,0.2583405114181306
10002233,0.00882336996337634
10002244,6.0257186537205305
10002245,5.3937809312485845
10002246,0.27290044623105486
10002247,0.543848357566372
10002248,0.09962011103166545
10002249,0.024476173091256076
10002258,0.021698587490521185
10002259,0.04003052976375107
10002260,3.0545992999613336
10002261,0.04806022531427442
10002262,0.050953515484729116
10002281,0.30624275158726505
10002287,1.8742297350309414
10002290,2.1407436195103964
10002298,15.643808560422382
10002300,3.3300501661288253
10002301,3.606744602137752
10002305,2.0882996546946835
10002309,0.30837517764490313
10002310,0.07878855217244048
10002322,3.438505733702379
10002323,1.1050933505008802
10002330,7.597604195913857
10002340,3.968554393960073
10002341,3.5277863791223427
10002345,19.359330875977236
10002346,0.16937068305239458
10002347,0.17986983294718745
10002348,0.042208957869635313
10002349,27.907555292446787
10002353,2.449575089892988
10002359,0.16941257326550255
10002361,29.98318955456116
10002364,14.691154329348127
10002367,20.219030874315113
10002377,0.043929859507923504
10002380,0.9580552772371113
10002395,6.433877593261609
10002396,6.144651629068773
10002397,10.056604282047438
10002398,10.54153858225858
10002399,0.1634530961636046
10002400,4.848499632661489
10002401,5.509149572544019
10002405,0.4320447322272193
10002416,0.0873621095606106
10002428,0.24323066410706606
10002431,0.16888694180845185
10002432,0.18458981819263623
10002436,5.269892412623064
10002440,3.6078916452300827
10002455,0.009827724000545619
10002459,3.538468749620297
10002460,2.631036226341384
10002463,0.15870932610232308
10002469,13.571823372651187
10002470,9.4245845812417
10002472,12.368718613810223
10002476,0.36518720483775685
10002479,0.07136501180987558
10002485,0.056029079597613086
10002488,11.771486493879065
10002491,0.09325996062520803
10002493,0.17843341920730016
10002497,0.2301381840589434
10002500,0.022240700466619096
10002505,0.4819186764403994
10002506,1.5450491509551623
10002510,1.0708028714519535
10002517,0.021388604520218898
10002522,0.026870476337221724
10002531,0.045088276248861574
10002537,0.025644539853566392
10002556,0.019320969308575155
10002558,0.022401982757085864
10002560,0.11106646144014434
10002564,1.7603780932794795
10002565,0.031513796282376286
10002568,1.1772890420674154
10002569,0.9111175495932976
10002570,0.9256348101043637
10002571,1.0787818034665195
10002579,0.10418561102136376
10002589,0.12888387440268223
10002591,1.3355231908817027
10002600,2.167138169361768
10002605,0.9733998633346189
10002606,1.2878374840567348
10002607,7.6779844523831144
10002608,7.509467747535821
10002613,0.1040782041388554
10002616,0.45641971137729026
10002617,0.01503838644908392
10002629,0.15816622317920062
10002630,0.034620622626880995
10002633,0.0358373442257292
10002638,0.10125257315420721
10002640,0.16433880807443207
10002656,0.9162771631625233
10002657,0.00554082804552306
10002658,0.005529941357777614
10002668,0.06368263912560837
10002685,0.12992164408564824
