FACILITYID,rmp_prox
10001163,0.018527704016267996
10001165,0.109271191704584
10001170,0.05934755052522097
10001172,0.044042131176659366
10001173,0.08076172303597812
10001176,0.2760890571490465
10001177,2.9556019097772843
10001180,0.11242959086177455
10001181,0.11687181050212941
10001182,0.11850376002367445
10001183,0.15805514311763388
10001184,0.08891705153238122
10001185,0.12023153624530546
10001186,2.415769889609409
10001187,0.1177968061670607
10001191,0.10852629837252206
10001197,0.16203126804247417
10001199,0.5233699146277129
10001204,0.9201726846382368
10001209,0.6321360311123867
10001214,0.2663560192769636
10001216,0.10157838690189162
10001218,0.1940443362496725
10001221,0.07732792397142882
10001222,0.07625245270597036
10001223,1.6281614373129887
10001226,0.04346437302153811
10001231,0.1327865943250069
10001232,0.12917611811178079
10001233,6.633363427444795e-4
10001235,0.008198803356508277
10001238,0.027180608800302174
10001239,0.11106849198522269
10001240,0.08101028658915368
10001241,0.009333436252471452
10001242,0.009078429470876285
10001244,0.03771555191338363
10001246,0.02636372077572399
10001249,0.03840014949279642
10001261,0.1375933501072479
10001265,1.517212329341953
10001274,0.22787915108377502
10001275,0.44017741774824215
10001279,0.25871356787543476
10001283,0.6459294704793035
10001286,0.14898145502386087
10001293,1.8301826724016865
10001294,1.6325108934919945
10001295,0.49091668185192094
10001297,0.0426002907534159
10001298,0.30359593048854455
10001301,0.03964769240005278
10001302,0.1539176375211503
10001303,2.0882627922787775
10001305,0.2121791958616947
10001306,0.03128185340155201
10001310,0.07298488433622573
10001312,0.050125073367270984
10001318,0.013189325215188058
10001319,0.01949071631147845
10001320,Inf
10001322,0.1297818808865528
10001324,0.7370472269801784
10001325,0.08319152350701167
10001330,0.03833211652004548
10001331,0.04051380771361662
10001333,0.17466546916841777
10001337,1.0127814814133136
10001341,0.008784368296183464
10001342,0.009860359304184562
10001345,0.2598225097279765
10001346,0.014736742995654408
10001347,0.009938386299944509
10001357,0.396570616238268
10001361,0.1470460111006673
10001362,0.15960041837525987
10001364,0.05562858160996851
10001366,0.08589091382456035
10001382,0.06860633880527471
10001384,0.044174868898748526
10001386,0.10601922352234644
10001387,3.2327267138962346
10001389,0.4596856101478434
10001392,0.05301555004321692
10001393,0.04449978890507448
10001396,0.044385970518993345
10001401,0.16199765949248554
10001404,0.05925143443025798
10001408,0.0695709835728277
10001411,0.47361271506561614
10001414,3.5000078486912765
10001415,2.5912418427715735
10001421,0.0538748700357727
10001423,0.2680973115798847
10001424,0.16390252249420317
10001426,0.9228437365605402
10001432,1.726615123130336
10001435,0.08819557441532719
10001437,0.3319007350333557
10001443,3.3397212076677016
10001445,0.07531490856962894
10001448,0.9288857917014974
10001450,0.8154124179324708
10001454,0.3519609782628745
10001457,0.9787072472917752
10001459,0.24580245132359338
10001460,1.9058421718210317
10001470,1.7463794461796618
10001484,0.08033497135678294
10001489,0.03358610489401477
10001492,0.03692198538579978
10001496,0.02795383580714408
10001504,0.0770599420396449
10001512,0.08315553459293694
10001518,0.03896416629429958
10001519,0.1708320277836451
10001520,0.08896137513491038
10001522,0.14842535119923375
10001530,0.1479576171938663
10001542,0.1585443248430251
10001543,0.14560626301781654
10001544,0.03830750377910758
10001546,0.9467827649177761
10001547,1.3105170765292957
10001548,0.7558242248608225
10001550,1.4530682550491079
10001552,1.48168037780904
10001553,1.6401440680775825
10001556,0.10228875370017296
10001558,2.6519925787461243
10001559,2.509173699851586
10001560,3.068042436422364
10001564,0.4852527670515162
10001566,0.06993967582278618
10001567,0.028883240424048714
10001569,0.06634108735236688
10001570,0.06932940445523687
10001572,0.06671812257394782
10001573,0.03097620827790623
10001574,1.7543815710835968
10001575,0.13003007712015555
10001578,0.25268191291959186
10001579,0.2520391255647641
10001581,0.39898965527233315
10001582,0.07770761314011765
10001583,0.032379681378170225
10001584,0.16843892672857397
10001585,0.15162246391902265
10001586,0.16776724774570212
10001588,0.0514500776740333
10001589,0.03134619754804131
10001590,0.031217397409887798
10001591,0.055447008331768945
10001592,0.03450454441320847
10001593,0.10764344273743694
10001594,0.10000189231164058
10001597,0.028952249133335186
10001598,0.034024676772987705
10001601,0.03368518969938768
10001603,0.1639295343668718
10001605,0.07773751757111233
10001606,1.3588795360416983
10001608,0.7389078237439203
10001609,0.836085308295545
10001612,0.2226644159226221
10001614,0.7528992354295032
10001615,0.7985948425216687
10001616,14.185529282792022
10001617,0.065110768308696
10001618,0.06495932811080922
10001621,0.07438571312948973
10001622,7.41769856321949
10001624,0.11070895994047478
10001626,0.06558081239553445
10001631,0.024133689721608242
10001632,0.026129629955724598
10001633,1.32409636074505
10001636,0.1445697808114301
10001676,0.04094142188583521
10001677,0.11642579837204448
10001678,0.1820464684199973
10001679,0.049268066295575307
10001681,0.09911005920729692
10001684,0.06912074972448785
10001687,2.2099354582121573
10001690,0.040837682741130164
10001696,0.10132716112121613
10001697,0.11002059548160027
10001699,0.14855990052435755
10001701,1.9301621397949842
10001705,2.877883914139169
10001708,1.4625082439877666
10001709,2.0413371051054323
10001711,0.06715224349251729
10001713,0.02499178095506544
10001716,0.10885659364924798
10001717,0.09158955213675529
10001718,0.109008028635505
10001720,0.10179313573531097
10001721,1.2997774458864262
10001722,0.30211798620118574
10001725,0.03471872881414613
10001727,0.17927751560979993
10001728,0.17625032105105357
10001729,0.07830532562543246
10001730,0.313042339165353
10001731,0.04516692138924393
10001732,0.08366480815213802
10001733,0.10646371327821556
10001734,0.04358122140947353
10001735,0.7007368313848666
10001737,0.13272832651012487
10001738,0.2841109886966633
10001739,2.104834297168589
10001742,0.9051970913076912
10001743,0.2323522506728046
10001745,0.046249647076598316
10001747,0.382620348016303
10001748,0.22516384509353732
10001749,0.05021577075094491
10001750,0.05612703978570675
10001752,0.12080566361779606
10001754,0.029430159237711244
10001759,0.12141035164127895
10001760,0.18330490809713973
10001761,0.19029567642844156
10001763,0.07122766166723996
10001766,0.10488105202091912
10001769,0.13108186381480744
10001770,0.08277040550085246
10001771,0.17867431348558316
10001775,0.06235073510799251
10001776,0.049999776194119966
10001777,0.39230460196264055
10001778,0.6321565338624218
10001782,0.11440924058838811
10001784,0.09784141782298054
10001786,0.14160559931256506
10001787,0.14474079511430973
10001788,0.29905528029473244
10001790,1.4609208441354784
10001793,0.15749844771567614
10001794,0.7627411587760856
10001797,0.059432868093173045
10001798,0.020205636473293594
10001799,0.02643649569334387
10001801,8.401026723657955
10001804,0.03610048745955814
10001807,0.05683896818085464
10001811,0.16808393353278586
10001812,0.19162171217770116
10001815,0.7556151907315192
10001816,0.154432890860494
10001820,0.07343488442311517
10001821,0.07948207940687237
10001826,1.0581403670418577
10001830,0.21816404916882481
10001831,0.24118550387707868
10001832,0.2230144341344866
10001852,2.549030630491947
10001853,3.381575823784318
10001856,3.988684579251673
10001860,1.9801555087565017
10001861,1.3152758516535241
10001862,1.107650142490876
10001863,0.2745423596596901
10001865,0.24652876049053554
10001866,0.33794692968991713
10001867,6.500524953240006
10001869,0.19522657103395416
10001871,0.2084269729973451
10001873,0.6578669464114504
10001875,0.029127599969388043
10001879,0.0705060467161039
10001906,0.07649696027250512
10001909,1.5610801775764946
10001910,0.02443283771881866
10001913,0.19440875895181037
10001914,0.04302919767952025
10001915,0.06572980291565293
10001918,0.014844169400777232
10001921,0.16280712837414776
10001925,0.15342128678180025
10001928,0.14729142598544745
10001931,0.05244141017839988
10001933,0.14004279554689553
10001936,0.06547521033941757
10001940,0.09776736871781647
10001941,0.09674912637301807
10001944,0.8590064165628883
10001949,0.23836112291372236
10001954,0.019023358305752015
10001957,0.2871896733610064
10001958,0.001874372897976669
10001960,0.2057036324208125
10001966,0.24495590333488293
10001967,0.6446292533676116
10001969,0.18170110277285295
10001972,0.11936524225077703
10001974,0.16137016114995587
10001975,0.15521665517357425
10001977,0.3597187750755359
10001978,0.07050862454626662
10001979,0.04052700404455883
10001980,0.04092020527609785
10001984,0.6824926082310107
10001989,0.8069680029073913
10001990,0.6205766316736808
10002066,0.05117983545037874
10002084,0.3212538452949281
10002088,0.03885611833748054
10002095,0.14362887040435976
10002096,0.13959776930127382
10002097,0.11529506982561755
10002098,0.10811568023756517
10002101,0.06898965937057255
10002102,0.1026647065246702
10002105,0.11429422970329217
10002106,0.12075720949044869
10002108,0.06578760744512652
10002115,0.13251319335577355
10002118,0.24904299122399942
10002121,3.327770608627711
10002126,0.03979043898049178
10002129,0.26512351850906507
10002134,0.15591223619138075
10002135,1.734421510799575
10002136,1.620716459610199
10002137,0.42926590681996724
10002138,0.03235383590715655
10002139,0.02895929269976614
10002140,0.02924924027578704
10002141,0.028822287262717926
10002142,0.03135299951274175
10002144,0.08771365362381167
10002146,0.027107584241318174
10002147,0.9840487643081541
10002152,0.08547272736756248
10002153,0.09130878028733268
10002157,0.1510172593049462
10002164,0.15139935551123168
10002165,0.34114913351755016
10002174,0.6957695319342453
10002175,0.840225120666353
10002176,0.05505196386742431
10002177,0.05579126464393558
10002178,1.863879880833793
10002182,4.08111143224513
10002184,0.6501887015881485
10002187,0.0545949599368223
10002192,1.2172965772383992
10002204,0.6358604386223846
10002206,0.9912298355223454
10002207,0.08610651606387117
10002210,0.36725519354939995
10002217,0.24096448104725132
10002221,1.7209626598244405
10002223,1.261124824928602
10002225,0.10442513083657765
10002226,0.09841641523245515
10002227,0.09969782683676069
10002228,0.044955802343189084
10002230,0.5800759961621257
10002233,0.8054154566148201
10002244,2.805732885984879
10002245,0.9173685262574938
10002246,0.20757113099112837
10002247,0.4341572127308741
10002248,0.04364283616681557
10002249,0.028226673894354185
10002258,0.10003697890778432
10002259,0.09051450316724496
10002260,1.3866199369905776
10002261,0.1453370357314945
10002262,0.13826613822437794
10002281,0.10222955273819807
10002287,0.8291594345092088
10002290,0.07097351148303875
10002298,0.8329409087610188
10002300,0.4798040850335301
10002301,0.44664241014495637
10002305,0.03365497088512274
10002309,0.007416871988018212
10002310,0.08104775286315764
10002322,0.3113010664177768
10002323,0.6112112521834057
10002330,0.09971485319716877
10002340,0.10640570918152141
10002341,0.2966155223604912
10002345,0.036349224778394196
10002346,0.2294823171635318
10002347,0.1983610783804709
10002348,0.06143337436854554
10002349,0.04281638936966217
10002353,0.5505652020604904
10002359,0.04267363035005957
10002361,1.4859538427328443
10002364,5.248080360497676
10002367,0.11187125523847916
10002377,0.07750587823032197
10002380,0.11645745394914087
10002395,0.19553432455642009
10002396,0.18836978679593905
10002397,1.545953642868215
10002398,0.24614119401468743
10002399,0.05403016686636967
10002400,0.7734679453985612
10002401,0.8015365456252745
10002405,0.06771078438292744
10002416,0.06508971933401764
10002428,0.14055834501566333
10002431,0.12812016431715392
10002432,0.15477697899813947
10002436,3.727691079358322
10002440,2.2189219843984898
10002455,0.007928530929515192
10002459,0.1229853414743511
10002460,0.13605584959475867
10002463,0.08005449399096057
10002469,0.19894368231486015
10002470,1.1211610306457653
10002472,0.22370948252993095
10002476,0.04171444501635933
10002479,0.09966475574514778
10002485,0.07765264564340073
10002488,4.021966496790805
10002491,0.03923430486524834
10002493,0.0399102318296769
10002497,0.4252375627759862
10002500,0.0319809749983528
10002505,4.474208180021264
10002506,2.0647055211367857
10002510,0.9510510907777847
10002517,0.014439109637827775
10002522,0.018128160235546538
10002531,0.021492190176741987
10002537,0.708387995559482
10002556,0.03549373380155239
10002558,0.09573914532807877
10002560,0.06582310619208281
10002564,0.2822773312642862
10002565,0.06360345694827227
10002568,0.12130499265662678
10002569,0.11066126921381703
10002570,0.1111587894259456
10002571,0.15473706311279897
10002579,0.15519631153597607
10002589,0.1597590632707401
10002591,0.042660240113411026
10002600,0.14396228209878165
10002605,0.49669851327750547
10002606,0.7037352598086621
10002607,4.222087304139241
10002608,5.4756567228653665
10002613,0.7914141885184167
10002616,0.16133045597010923
10002617,0.03279459165191693
10002629,5.110753921069861
10002630,0.17652270543247153
10002633,0.05099292444143872
10002638,0.1862690251065478
10002640,0.3420926802911973
10002656,0.8717116097160261
