FACILITYID,mean_ozone
10000785,65.05824661254883
10000824,73.33571815490723
10006185,64.12187004089355
10000825,73.5904296875
10003424,67.3526554107666
10003356,61.36137771606445
10003412,67.75614674886067
10003414,68.84868621826172
10000976,61.43234729766846
10000801,78.93376922607422
10003377,60.8895149230957
10002571,65.08648935953777
10001002,60.222060203552246
10002323,65.16262245178223
10003415,58.14903132120768
10002346,75.3113510131836
10002607,68.68690490722656
10001000,66.31590270996094
10003425,67.34961191813152
10002353,80.27110862731934
10002431,65.13749186197917
10002570,65.926544189453125
10001008,66.1649398803711
10003350,70.65973409016927
10003362,62.468990325927734
10003363,62.31350612640381
10003432,70.06517219543457
10003419,65.97031021118164
10003398,64.86035537719727
10003365,63.64727592468262
10005978,59.808730125427246
10005985,61.17076619466146
10003411,67.67579460144043
10003390,65.43122100830078
10003381,59.338008880615234
10000841,74.29229164123535
10000972,67.08382415771484
10003423,66.28746795654297
10002522,57.97467613220215
10000953,58.154038747151695
10002517,54.352155685424805
10000988,59.62323188781738
10000844,74.35419464111328
10002568,65.9536616007487
10006671,59.4190616607666
10001177,59.57145690917969
10002803,61.06174850463867
10006544,64.33550643920898
10002309,48.51662540435791
10006530,78.96647644042969
10000810,68.88218180338542
10000869,64.68399429321289
10001183,64.30352210998535
10000847,78.70096778869629
10000802,78.83167457580566
10003405,62.530344009399414
10000821,63.43638229370117
10005251,59.34969520568848
10006347,61.28376483917236
10005248,63.43708419799805
10000771,46.70158386230469
10002428,62.33390680948893
10002432,64.92385711669922
10003433,70.0370101928711
10000902,79.01981608072917
10000905,73.73828887939453
10000822,62.2507438659668
10000858,72.532928466796875
10000904,88.95072937011719
10003357,61.48137092590332
10000982,68.71248245239258
10006623,70.24238586425781
10001949,56.445411682128906
10005290,78.30126953125
10005252,48.526816050211586
10003397,64.67654609680176
10005253,42.29230499267578
10003372,66.70865631103516
10000014,55.776346842447914
10005263,61.54531288146973
10005305,75.27341079711914
10000013,58.06173960367838
10006624,66.70865631103516
10005264,69.5893325805664
10005324,76.5864143371582
10006204,78.53253682454427
10000856,85.11613082885742
10000878,36.45161724090576
10000774,59.98132133483887
10000901,80.969146728515625
10000814,65.70599174499512
10000786,64.2910639444987
10000789,72.49053955078125
10002349,77.59402084350586
10001261,74.92856979370117
10006186,64.94823455810547
10001522,72.21371078491211
10002310,61.60467783610026
10006531,69.0579891204834
10006532,62.05836868286133
10000793,70.91778182983398
10005328,102.45552062988281
10000050,59.49551773071289
10000010,57.5576114654541
10002340,81.74456024169922
10003475,64.35281753540039
10005299,70.56749979654948
10005256,60.74855422973633
10000877,78.1366195678711
10003349,65.51825332641602
10000756,55.26498603820801
10002923,56.77212397257487
10000782,69.86651229858398
10003911,64.11234537760417
10006571,53.213233947753906
10000564,76.23097229003906
10001154,57.329673767089844
10006581,52.831504821777344
10003629,53.06665802001953
10001708,65.25030136108398
10006326,57.75876108805338
10006327,58.556819915771484
10005212,57.804815928141274
10004572,59.57254695892334
10000332,58.40826161702474
10000361,59.209190368652344
10000357,58.08383305867513
10000391,58.04658508300781
10004558,64.26007080078125
10000403,58.29291915893555
10000382,58.68927574157715
10000410,59.22099685668945
10000420,59.7575626373291
10000416,59.82566738128662
10000518,61.41107368469238
10000665,60.79796600341797
10006210,63.128652572631836
10000647,67.47087860107422
10000667,58.45980262756348
10000636,63.4207763671875
10002259,61.86280822753906
10001786,61.614267349243164
10000695,63.20021438598633
10000652,63.83578872680664
10004734,63.266347885131836
10006508,65.01720428466797
10000693,62.33379650115967
10002258,59.602943420410156
10004732,62.87319755554199
10000677,61.78576946258545
10000638,64.21797561645508
10000457,61.05867385864258
10000635,63.42087173461914
10000662,59.665998458862305
10000455,60.97752571105957
10000669,65.86883036295573
10000646,65.63714981079102
10000674,62.95419502258301
10000687,66.23601913452148
10000682,60.10417556762695
10000664,60.82365926106771
10004677,61.79716110229492
10006351,67.47992324829102
10000657,63.177162170410156
10000688,64.29367574055989
10000672,59.6346435546875
10006352,67.47992324829102
10000673,60.542245864868164
10004667,63.28631019592285
10000641,63.61262321472168
10004694,58.64584477742513
10006147,60.64890098571777
10003542,65.00164604187012
10001718,66.271942138671875
10006654,59.73807334899902
10000263,58.9739294052124
10006383,63.68849182128906
10001337,60.91328811645508
10001325,63.131649017333984
10001331,59.2960090637207
10001322,59.77064323425293
10001333,61.432211558024086
10006211,52.042877197265625
10001319,51.763845443725586
10006549,58.359453201293945
10001062,53.52298355102539
10001073,62.244571685791016
10001067,58.37321853637695
10000479,62.946119944254555
10001450,60.73356374104818
10003934,58.17797342936198
10004913,56.366495768229164
10000316,57.5348424911499
10000320,56.23329086303711
10000317,57.52268409729004
10006655,57.573856353759766
10006153,59.849480946858726
10004475,58.37894058227539
10000325,58.333740234375
10002129,59.91036605834961
10001421,63.94796276092529
10002146,57.6958122253418
10002134,65.21612040201823
10002138,58.972628593444824
10002144,57.21374384562174
10006154,59.10044574737549
10004496,56.32785415649414
10000298,66.8415756225586
10002141,55.57907740275065
10000297,58.58263651529948
10000284,59.763570149739586
10001415,72.3646354675293
10006453,56.96157646179199
10000303,57.470513661702476
10000323,59.44832992553711
10005199,55.863494873046875
10002137,58.524176279703774
10001423,65.71223831176758
10001414,72.3646354675293
10006322,59.805067698160805
10000304,61.15519714355469
10004515,55.51568794250488
10000309,55.590938568115234
10000307,58.944419860839844
10000310,55.59125518798828
10000328,58.9998893737793
10001432,59.495338439941406
10002147,57.31227493286133
10000283,61.37703196207682
10002126,56.89541498819987
