FACILITYID,wildfire_risk
10006547,13.441176470588236
10000990,19.48
10003592,323.17021276595744
10001697,4.0638297872340425
10003047,7.583333333333333
10003591,98.6304347826087
10002589,12.807692307692308
10002579,6.390243902439025
10003572,3.09375
10003950,38.810810810810814
10004573,149.34615384615384
10002556,87.38461538461539
10000417,253.08474576271186
10003587,16.071428571428573
10000445,460.56756756756755
10000507,442.05405405405406
10000405,597.925
10000474,512.0512820512821
10006329,442.325
10006334,580.0277777777778
10000980,0.18181818181818182
10002152,238.28947368421052
10000025,21.767441860465116
10002223,24.64516129032258
10002230,9.8
10004586,277.4166666666667
10004598,41.04545454545455
10004627,57.68421052631579
10000335,49.64102564102564
10000426,484.225
10002301,66.1
10000429,79.89473684210526
10000017,3.7666666666666666
10001448,335.4102564102564
10000509,209.8372093023256
10001437,22.151515151515152
10000737,10.6
10004649,17.435897435897434
10001443,21.939393939393938
10000413,140.52777777777777
10006168,10.311111111111112
10001713,108.22222222222223
10001145,192.89583333333334
10001725,50.645833333333336
10004556,248.875
10004585,1342.1666666666667
10000433,118.33333333333333
10000441,988.625
10001732,27.458333333333332
10006602,141.82142857142858
10001729,71.6046511627907
10001733,27.25
10003121,5.586956521739131
10001133,198.64583333333334
10002688,91.4888888888889
10001176,8.36
10000986,7.8
10001716,42.47826086956522
10003077,8.625
10001204,1.21875
10001042,3.289473684210526
10003082,16.166666666666668
10001150,368.76
10000696,11.846153846153847
10001722,1.9310344827586208
10001519,144.82978723404256
10002225,86.8529411764706
10004239,38.285714285714285
10002629,2.7948717948717947
10002689,216.89583333333334
10003580,34.22727272727273
10003585,110.4
10003584,232.44230769230768
10003387,2.56
10000223,45.68421052631579
10000195,96.62790697674419
10001143,291.2708333333333
10000770,125.64383561643835
10000244,14.648148148148149
10000237,24.942307692307693
10000160,1.35
10000211,43.5
10000180,81.84313725490196
10003995,0
10000481,12.615384615384615
10001867,1.6538461538461537
10004580,223.62264150943398
10000351,174.23809523809524
10001875,10.380952380952381
10000157,140.72093023255815
10001061,0.23404255319148937
10001873,0.6923076923076923
10000438,1450.3653846153845
10001286,48.457142857142856
10000393,450.925
10001265,55.96875
10001303,9.3125
10000189,139.03636363636363
10003134,32.457142857142856
10003136,38.354838709677416
10002287,43.53333333333333
10003165,134.47058823529412
10003192,64.47619047619048
10003193,100.25
10003156,90.45454545454545
10003130,31.902439024390244
10001821,71.65116279069767
10004447,30.53125
10001404,140.45454545454547
10001601,17.40625
10003308,31.393939393939394
10001960,76.27586206896552
10002096,72.17241379310344
10000751,47.083333333333336
10000759,23.416666666666668
10000378,247.6153846153846
10002098,37.542857142857144
10003787,80.97619047619048
10003769,36.67391304347826
10003795,9.345454545454546
10001249,81.97435897435898
10000676,0.26666666666666666
10004446,43.06976744186046
10001246,140.97619047619048
10003783,2.1951219512195124
10006611,5.7368421052631575
10001279,15.732142857142858
10001401,92.3076923076923
10001408,98.02380952380952
10004444,11.852941176470589
10002101,82.675
10001393,36.84444444444444
10006576,27.541666666666668
10004449,30.31578947368421
10001392,47.888888888888886
10004451,17.88888888888889
10000282,89.56666666666666
10004443,21.26923076923077
10001396,46.457142857142856
10003864,100.26666666666667
10001457,12.235294117647058
10006591,1.375
10002630,71.1951219512195
10003201,76
10000059,69.06060606060606
10000165,20.770833333333332
10003601,32.696969696969695
10003603,14.516129032258064
10003602,101.88461538461539
10006587,0.18181818181818182
10006588,8.59375
10006589,0
10006590,0.09523809523809523
10006592,2.05
10000496,250.91304347826087
10002658,35.333333333333336
10001575,31.854166666666668
10003255,47.333333333333336
10002377,34.21875
10001585,35.8
10003626,2.8846153846153846
10006184,1.7391304347826086
10000461,31.44736842105263
10001584,30.13953488372093
10003329,162.95348837209303
10006573,4.625
10003330,174.96774193548387
10001573,50
10001572,45
10001579,33.77777777777778
10003310,29.951219512195124
10001603,36.6764705882353
10003263,19.78787878787879
10000924,8.73076923076923
10003125,25.80952380952381
10003170,40.71111111111111
10001592,67.02272727272727
10003320,4.055555555555555
10003333,47.46875
10003278,9.448275862068966
10001589,42.7
10005834,107.23684210526316
10001581,24.548387096774192
10006218,63.85
10003289,42.78787878787879
10000925,13.91304347826087
10001593,34.83720930232558
10001594,38.829787234042556
10001591,16.097560975609756
10002380,22.558139534883722
10003284,45.833333333333336
10003256,48.09375
10003247,93.38235294117646
10003253,23.181818181818183
10006672,39.69444444444444
10002108,182.02857142857144
10005201,155.64864864864865
10002142,436.7142857142857
10002861,15.595238095238095
10005378,115.57142857142857
10001384,0.6888888888888889
10002800,9.285714285714286
10002801,13.591836734693878
10002872,0
10002860,214.18965517241378
10000269,0.46153846153846156
10000274,0.9
10002913,19.03846153846154
10002914,17.476190476190474
10002701,238.76190476190476
10003116,0
10003075,44.69047619047619
10005949,0.20833333333333334
10006977,48.666666666666664
10006979,0.3333333333333333
10006981,103.52380952380952
10006983,5.3
10006988,67.22727272727273
10000092,12.73076923076923
10001915,15.083333333333334
10003076,28.875
10003066,9.65
10006992,21.142857142857142
10007010,1.0909090909090908
10007011,0.64
10007013,2.608695652173913
10000264,8.36111111111111
10007018,37.27272727272727
10001364,0.7959183673469388
10002506,4.73469387755102
10003068,11.066666666666666
10003616,3.4722222222222223
10000253,13.693877551020408
10000874,6.2368421052631575
10005124,1.5476190476190477
10004659,56.48780487804878
10004660,67.5
10004592,137.71929824561403
10004593,144.28571428571428
10006179,9.862745098039216
10006180,12.75
10003846,0.023809523809523808
10006194,168.0857142857143
10003978,143.8181818181818
10004622,6.411764705882353
10000278,0.11764705882352941
10001957,20.11111111111111
10000132,204.02083333333334
10001223,149.5909090909091
10001214,94.56410256410257
10001954,91.65217391304348
10000129,17.660377358490567
10000140,60.73170731707317
10000149,272.1904761904762
10003698,19.83783783783784
10000142,94.27272727272727
10001226,21.61111111111111
10001209,221.33333333333334
10003721,171.34375
10003728,210.28205128205127
10000150,74.77777777777777
10000146,147.70731707317074
10001199,93.78125
10001216,125.16279069767442
10001197,48.26315789473684
10001222,54.69444444444444
10001221,55.53333333333333
10003710,124.89795918367346
10006241,130.5142857142857
10000355,11.076923076923077
10000143,92.44444444444444
10000144,65.38775510204081
10001345,11.875
10000999,58.075
10002605,0.08823529411764706
10004118,38.16216216216216
10002564,19.727272727272727
10003083,11.263157894736842
10003084,10.1875
10003067,9.088888888888889
10006670,131.1818181818182
10006524,110.2
10000079,67.23076923076923
10000085,1.25
10001005,5.137931034482759
10000267,19.027027027027028
10000075,0.6363636363636364
10000076,151.875
10000088,2.238095238095238
10001004,1.5277777777777777
10001009,0
10000993,56.111111111111114
10001007,0
10000070,2.375
10006381,54.8125
10001696,5.03125
10000995,134.72222222222223
10001361,0.6111111111111112
10002608,0.5
10000066,0.40625
10000069,2.263157894736842
10000083,5.476190476190476
10002537,11.153846153846153
10002591,19.3125
10002613,0.03225806451612903
10002606,0.03225806451612903
10000087,9.264705882352942
10000081,42.432432432432435
10000080,61.48717948717949
10001382,0.17543859649122806
10006526,0
10006529,4.9375
10002300,59.62162162162162
10000065,0.3333333333333333
10003229,58.63333333333333
10001909,1.121212121212121
10000262,0.7258064516129032
10001906,25.319148936170212
10001910,0.9534883720930233
10000078,143.16666666666666
10006525,126.36842105263158
10000941,2.7058823529411766
10003233,165.89285714285714
10002066,1.163265306122449
10006604,161.85714285714286
10000994,74.47826086956522
10001324,54.58536585365854
10001330,20.37142857142857
10006528,1.6764705882352942
10003208,184.76470588235293
10006605,860.1034482758621
10001318,25.483870967741936
10001588,21.025
10006384,0.7083333333333334
10003331,52.69444444444444
10001598,18.714285714285715
10003324,14.547619047619047
10006606,470.57142857142856
10000615,126.1025641025641
10006607,261.41379310344826
10000923,48.416666666666664
10000632,69.66216216216216
10000600,1718.325
10003262,15.851063829787234
10001583,25.75609756097561
10006609,103.66666666666667
10003976,103.34831460674157
10003307,311.5405405405405
10006619,182.46428571428572
10002964,7.357142857142857
10004019,161.48387096774192
10003203,307.07142857142856
10006620,0
10003598,15.483870967741936
10006621,97.73333333333333
10006622,88.82142857142857
10002469,0
10002980,150.37037037037038
10003213,376.97222222222223
10000762,96.19354838709677
10002463,27.181818181818183
10001684,34.878787878787875
10001687,34.392857142857146
10001748,117.27659574468085
10001677,87.26530612244898
10001520,240.54166666666666
10006175,25.46153846153846
10006196,15.175
10006176,25.26923076923077
10006219,84.03846153846153
10000159,253.95238095238096
10006749,0.5625
10001690,107.15625
10001760,130.26315789473685
10001633,9.658536585365853
10001320,71.76470588235294
10003017,21.024390243902438
10004168,138.6969696969697
10006837,169.40740740740742
10004023,24.96875
10001678,1.8181818181818181
10004095,246.18867924528303
10002488,0.3076923076923077
10000987,15.933333333333334
10002491,98.66666666666667
10001807,1.165
10002479,82.79166666666667
10001676,9.479166666666666
10002455,30.2972972972973
10001681,34.857142857142854
10001679,83.65306122448979
10002440,0
10002460,0
10002459,55.21052631578947
10002470,0.5
10002493,47.15
10005990,0
10000281,20.026315789473685
10002472,0
10002505,3.409090909090909
10002476,31.736842105263158
10002497,14.864864864864865
10002500,38.689655172413794
10002485,54.75
10000094,16.5
10000981,0.075
10000095,3.7857142857142856
10001914,12.423076923076923
10001913,1.8387096774193548
10001116,8
10002436,0.06666666666666667
10003780,55.65853658536585
10001918,11.035714285714286
10006666,0.5217391304347826
10006667,12.615384615384615
10003794,3.4634146341463414
10001244,76.4090909090909
10003775,165.86486486486487
10003774,171.65217391304347
10003773,153.0625
10000613,99.15217391304348
10000830,116.04
10000580,62.9375
10004645,19995.32
10003385,5.476190476190476
10002097,61.27777777777778
10001749,48.88235294117647
10002558,71.36585365853658
10000191,7.886363636363637
10002638,207.64705882352942
10001974,57.95348837209303
10002640,132.23076923076923
10001975,40.22
10001787,132.4
10001750,54.810810810810814
10004159,113.46875
10004157,75.275
10002531,27.694444444444443
10001775,37.63157894736842
10000954,150.92857142857142
10002656,0.15384615384615385
10001025,303.5531914893617
10004193,159.4047619047619
10000624,221.41304347826087
10001865,0.2727272727272727
10002569,2.0625
10006298,49.60606060606061
10000601,197.98
10004197,94.97222222222223
10000627,219.37735849056602
10001860,2.5
10003614,2.4
10003615,3.1454545454545455
10003392,0.20408163265306123
10000141,37.68518518518518
10003069,11.725
10003070,10.515151515151516
10003578,2.235294117647059
10001027,253.0681818181818
10001770,160.41463414634146
10000892,0
10000867,46.21739130434783
10006542,4.25
10000579,64.7560975609756
10000581,62.58695652173913
10001727,6.615384615384615
10001728,8.40625
10002206,43.77777777777778
10001754,124.23076923076923
10005114,95.86486486486487
10001095,0.14285714285714285
10004952,0.8571428571428571
10001782,64.25
10005694,268.97435897435895
10006173,58.38461538461539
10000991,1.9523809523809523
10006174,53.89473684210526
10006193,215.1904761904762
10006299,126.94117647058823
10000582,67.225
10000935,98.60526315789474
10000338,86.44736842105263
10000550,151.38095238095238
10000456,190.90243902439025
10000136,314.0816326530612
10002565,67.76923076923077
10006171,197.3
10006172,12.78125
10006238,49.53333333333333
10001771,44.17142857142857
10000683,0.32653061224489793
10000603,265.64864864864865
10000163,35.04
10000833,51.583333333333336
10001778,164.91666666666666
10000831,58.42
10001784,190.70731707317074
10000660,0.26666666666666666
10000832,54.38
10000863,103.98039215686275
10000685,1.3636363636363635
10004714,0.7272727272727273
10004724,1.0714285714285714
10000330,66.30357142857143
10000375,133.18
10000639,2.0317460317460316
10000183,409.15384615384613
10003386,5.212121212121212
10000116,3.9761904761904763
10001799,297.28
10006309,0.16
10000275,0.02631578947368421
10006512,0
10000542,161.6851851851852
10001040,3.8222222222222224
10000712,9.772727272727273
10001028,4.351351351351352
10004812,3.2333333333333334
10003376,0.717391304347826
10003148,70.95833333333333
10000713,10.461538461538462
10001346,5.194444444444445
10001362,0.45454545454545453
10002416,439.10714285714283
10000967,78.8135593220339
10002084,8.390243902439025
10002095,85.29629629629629
10003378,0.5952380952380952
10000099,215.53061224489795
10000948,128.89795918367346
10002088,0.4222222222222222
10001125,1.606060606060606
10000226,74.74509803921569
10003826,9.435897435897436
10000172,42.5
10006945,6.863636363636363
10006946,1.3478260869565217
10000277,0.3181818181818182
10001387,0.3125
10006947,29.96
10006949,97.35
10000272,0.7368421052631579
10004034,0.15625
10001389,0.06521739130434782
10001366,0.1282051282051282
10003444,24.591836734693878
10001342,5.428571428571429
10006546,0
10006951,21.181818181818183
10003834,0.5135135135135135
10001135,332.7647058823529
10001435,65.88888888888889
10006960,0.5925925925925926
10001484,12.560975609756097
10003824,7.521739130434782
10001341,3.8181818181818183
10001347,38.27272727272727
10006971,32.60606060606061
10001386,0.26
10003167,46.02040816326531
10001283,185.175
10002330,30.5
10000273,0.5897435897435898
10001357,1.7857142857142858
10001989,133.0185185185185
10004594,121.17857142857143
10003607,10.966666666666667
10004595,144.91379310344828
10004647,0
10000605,41.317567567567565
10000606,70.93805309734513
10001979,27.933333333333334
10001134,230.55769230769232
10002245,6.5964912280701755
10005863,1.0769230769230769
10004632,281.95
10002249,389.0943396226415
10000984,0.02564102564102564
10002248,51.81132075471698
10000598,49.51219512195122
10000628,215.3398058252427
10000595,46.142857142857146
10000622,61.41044776119403
10000618,40.36363636363637
10003348,0
10003389,0.047619047619047616
10003342,0.07142857142857142
10003957,196
10006312,33.97435897435897
10005784,106.62962962962963
10003413,0
10000626,92.75675675675676
10002244,12.75
10006610,1.3235294117647058
10003973,80.78260869565217
10003974,74.34042553191489
10000188,175.5483870967742
10002246,122.66666666666667
10002247,102.56862745098039
10000826,68.41538461538461
10000852,6.723404255319149
10000836,132.70666666666668
10002341,303.17543859649123
10002345,338.9264705882353
10000794,20.708333333333332
10002692,516.1272727272727
10001293,0.7027027027027027
10001001,27.387755102040817
10000992,2.6486486486486487
10000998,2.422222222222222
10001003,4.525
10000785,55.96078431372549
10000824,9.686567164179104
10006185,7.296296296296297
10000825,2.9404761904761907
10003424,0.21739130434782608
10003356,0.023809523809523808
10003412,0.06666666666666667
10003414,0.023255813953488372
10000976,0.023255813953488372
10000801,127.39344262295081
10003377,0.7272727272727273
10002571,3.6862745098039214
10001002,6.209302325581396
10002323,97.64406779661017
10003415,6.555555555555555
10002346,1.3770491803278688
10002607,0.34375
10001000,1.457142857142857
10003425,0.13333333333333333
10002353,114.1969696969697
10002431,8.018867924528301
10002570,2.5384615384615383
10001008,0
10003350,0.3333333333333333
10003362,0.0975609756097561
10003363,0.09375
10003432,0
10003419,0.034482758620689655
10003398,0
10003365,0.07142857142857142
10005978,6.321428571428571
10005985,37.91891891891892
10003411,0.03125
10003390,0.07407407407407407
10003381,0.6944444444444444
10000841,104.34482758620689
10000972,4.36231884057971
10003423,0.9473684210526315
10002522,17.857142857142858
10000953,109.10344827586206
10002517,61.208333333333336
10000988,73.34375
10000844,50.54794520547945
10002568,2
10006671,27.785714285714285
10001177,14.083333333333334
10002803,3.375
10006544,1013.7857142857143
10002309,279.80357142857144
10006530,228.83870967741936
10000810,54.40983606557377
10000869,892.9253731343283
10001183,2085.076923076923
10000847,14.071428571428571
10000802,117.76271186440678
10003405,4.5
10000821,13.17142857142857
10005251,374.5483870967742
10006347,2198.342105263158
10005248,4300.666666666667
10000771,496.3125
10002428,5.113636363636363
10002432,4.072727272727272
10003433,0
10000902,1009.1282051282051
10000905,5107.292682926829
10000822,26.025641025641026
10000858,16074.585365853658
10000904,2403
10003357,0.046511627906976744
10000982,0.03636363636363636
10006623,0
10001949,2.92
10005290,791.4054054054054
10005252,701.258064516129
10003397,0.375
10005253,570.2333333333333
10003372,1.8387096774193548
10000014,33.02439024390244
10005263,56.13333333333333
10005305,818.170731707317
10000013,6.9
10006624,1.6875
10005264,845.4705882352941
10005324,1147.8648648648648
10006204,6373.1621621621625
10000856,175.12121212121212
10000878,1283.3095238095239
10000774,574
10000901,7112.894736842105
10000814,1008.4705882352941
10000786,148.29787234042553
10000789,4734.736842105263
10002349,2643.0810810810813
10001261,21.46875
10006186,0
10001522,3365.4150943396226
10002310,396.8833333333333
10006531,86.22448979591837
10006532,85.37254901960785
10000793,26.88372093023256
10005328,7323.473684210527
10000050,16.1
10000010,41.96551724137931
10002340,372.97222222222223
10003475,17.733333333333334
10005299,3753.8333333333335
10005256,476
10000877,10639.128205128205
10003349,0.1388888888888889
10000756,25.32075471698113
10002923,3.975
10000782,1022.2941176470588
10003911,90.51428571428572
10006571,29.47826086956522
10000564,111.08333333333333
10001154,6.476190476190476
10006581,0
10003629,26.025
10001708,4.62
10006326,377.15
10006327,595.560975609756
10005212,498.15
10004572,229.4047619047619
10000332,75.64864864864865
10000361,148.875
10000357,138.175
10000391,115.6829268292683
10004558,227.68421052631578
10000403,450.3076923076923
10000382,155.19444444444446
10000410,115.84615384615384
10000420,153.0487804878049
10000416,283.4782608695652
10000518,13.511627906976743
10000665,2.5625
10006210,0.12121212121212122
10000647,1
10000667,0.27906976744186046
10000636,0.11538461538461539
10002259,0.5106382978723404
10001786,188.20454545454547
10000695,12.30232558139535
10000652,0.15384615384615385
10004734,12.186046511627907
10006508,1
10000693,4.880952380952381
10002258,0.6333333333333333
10004732,6
10000677,0.7692307692307693
10000638,0.15384615384615385
10000457,371.05263157894734
10000635,0
10000662,0.18604651162790697
10000455,616.723076923077
10000669,0.20512820512820512
10000646,0.6666666666666666
10000674,0.46938775510204084
10000687,1.2666666666666666
10000682,0.23255813953488372
10000664,2.710526315789474
10004677,0.04878048780487805
10006351,0.2647058823529412
10000657,0
10000688,1.5208333333333333
10000672,1.7142857142857142
10006352,0.125
10000673,0.13636363636363635
10004667,0
10000641,0.46153846153846156
10004694,0
10006147,106.52272727272727
10003542,4.0285714285714285
10001718,5.804347826086956
10006654,2.6923076923076925
10000263,0.4146341463414634
10006383,0
10001337,1.2972972972972974
10001325,20.15909090909091
10001331,22.926829268292682
10001322,50.611111111111114
10001333,1.4324324324324325
10006211,109.5
10001319,32.375
10006549,2.6551724137931036
10001062,0.1794871794871795
10001073,2.204081632653061
10001067,0.2903225806451613
10000479,8.631578947368421
10001450,500.0810810810811
10003934,197.2888888888889
10004913,0
10000316,309.06666666666666
10000320,384.0566037735849
10000317,232.86486486486487
10006655,7.444444444444445
10006153,213.08
10004475,5.823529411764706
10000325,196.4255319148936
10002129,171.70833333333334
10001421,242.72093023255815
10002146,90.3695652173913
10002134,150.66666666666666
10002138,268.51162790697674
10002144,359.21276595744683
10006154,110.82978723404256
10004496,356.05128205128204
10000298,320.7586206896552
10002141,237.57894736842104
10000297,280.8125
10000284,266.0416666666667
10001415,57.088235294117645
10006453,156
10000303,418.4222222222222
10000323,143.66666666666666
10005199,502.8888888888889
10002137,134.8125
10001423,12.823529411764707
10001414,65.33333333333333
10006322,152.58139534883722
10000304,77.4090909090909
10004515,241.16666666666666
10000309,202.53191489361703
10000307,337.51063829787233
10000310,117.5
10000328,433
10001432,167.2
10002147,191.8846153846154
10000283,163.09756097560975
10002126,157.38
10004453,98.13513513513513
10000318,229.20833333333334
10004514,235.1578947368421
10002135,54.31428571428572
10004517,253.07894736842104
10004476,98.02564102564102
10000295,60.945945945945944
10004522,173.8918918918919
10003891,160.8125
10002140,419.1714285714286
10003900,145.88235294117646
10003878,247.3125
10003943,278.1842105263158
10000293,55.1578947368421
10001424,268.05882352941177
10002118,122.14285714285714
10002115,94.48571428571428
10004484,177.11764705882354
10004260,155.11111111111111
10000312,124.02631578947368
10000838,12001.666666666666
10006344,78.08333333333333
10004251,81.02857142857142
10002192,7.8
10006567,9
10004248,43.87671232876713
10000508,181.1153846153846
10004170,368.6470588235294
10002633,6.780487804878049
10000337,66.80701754385964
10000388,104.0754716981132
10001766,35.212765957446805
10001798,182.3095238095238
10002174,1224.92
10002177,161.24074074074073
10004614,30.405405405405407
10004194,66.34146341463415
10006534,24.236842105263158
10001769,219.11904761904762
10004210,163.87878787878788
10002657,21.5
10000485,15.102564102564102
10001797,868.7857142857143
10004190,62.88636363636363
10000442,1886.4358974358975
10000459,1838.2285714285715
10004651,54.1025641025641
10003507,76.6
10004625,344.4594594594595
10000498,243.71428571428572
10006535,354.35087719298247
10001709,6.291666666666667
10000463,9
10000515,8.585365853658537
10002184,44.026315789473685
10002182,354.44444444444446
10001705,5.755102040816326
10002157,149.71052631578948
10000390,1252.2830188679245
10001014,29.105263157894736
10000363,115.56756756756756
10001720,3.2162162162162162
10000345,28.21875
10000374,163.5
10004569,17.43243243243243
10004567,199.75
10000450,498.81081081081084
10003496,1.0526315789473684
10006330,677.3333333333334
10000400,142.82857142857142
10001454,158.45714285714286
10001711,3.6333333333333333
10004639,0.6666666666666666
10004606,40.63414634146341
10004650,90.6829268292683
10003538,35.854166666666664
10000480,1.3235294117647058
10004611,50
10002178,135.225
10006324,52.30555555555556
10004612,14.837837837837839
10001459,15.289473684210526
10006664,9.612244897959183
10001717,44.11363636363637
10003515,15.35
10003546,17.61904761904762
