FACILITYID,pesticides
10001636,31.48307991027832
10001614,8.025243759155273
10006354,26.989583015441895
10006148,8.660564422607422
10002347,37.58175277709961
10001761,8.660564422607422
10002908,22.07813835144043
10001826,11.483110427856445
10001023,10.399362087249756
10001759,18.027621269226074
10004216,11.554278055826822
10004177,8.93916130065918
10004219,11.499958038330078
10001763,35.01591110229492
10001801,5.388448715209961
10001552,0
10004173,11.499115943908691
10004165,8.651561737060547
10001788,34.50213623046875
10004035,0
10001558,7.181179046630859
10001752,40.25398254394531
10000053,0.6007511378265917
10002359,23.414011001586914
10003759,0
10002364,7.181179046630859
10006353,7.181179046630859
10004226,11.530374526977539
10004183,18.81441640853882
10001569,29.259052276611328
10001570,29.259052276611328
10001556,23.482006072998047
10001553,0
10000919,7.181179046630859
10001747,8.660564422607422
10004213,31.98250675201416
10001777,11.49408483505249
10001548,20.186363220214844
10001560,7.181179046630859
10001793,11.877049446105957
10004008,28.170923233032227
10000386,50.36872863769531
10006217,0.7343014478683472
10001021,16.848758697509766
10003761,0
10001559,7.174847364425659
10004174,11.499115943908691
10006201,4.1586997509002686
10001546,20.186363220214844
10000918,0
10001745,17.02040672302246
10002600,0
10002560,23.341442108154297
10001543,4.14280366897583
10004153,4.428930759429932
10004040,26.144495010375977
10000251,26.619319915771484
10002367,7.213127613067627
10006216,10.079113483428955
10001567,7.44620943069458
10001542,4.14280366897583
10002361,0
10004740,4.0960447788238525
10004027,3.1468594074249268
10001566,7.466496706008911
10001564,7.168515682220459
10006584,31.7747802734375
10001231,0
10000533,12.354756355285645
10000519,28.085678100585938
10004029,22.96849250793457
10004741,4.097700595855713
10004742,4.102783203125
10006310,0.7760041356086731
10006315,28.636927604675293
10006585,35.33102035522461
10004204,8.655122756958008
10004028,20.560002326965332
10006348,4.428400039672852
10000060,1.0195882320404053
10000219,8.910555839538574
10002885,11.464089393615723
10004017,25.929588317871094
10000621,17.151716232299805
10000252,23.32772922515869
10002817,6.372960567474365
10000915,20.186363220214844
10002510,1.1805397272109985
10006547,20.186363220214844
10000990,6.705802917480469
10003592,0.9470574855804443
10001697,22.1426682472229
10003047,4.455139636993408
10003591,10.525989055633545
10002589,15.064929246902466
10002579,21.860502243041992
10003572,15.365254402160645
10003950,0
10004573,0.03906778618693352
10002556,6.72123908996582
10000417,1.122380018234253
10003587,8.959746837615967
10000445,10.9991654753685
10000507,45.762123107910156
10000405,51.54241943359375
10000474,20.295745849609375
10006329,20.874916076660156
10006334,20.719457626342773
10000980,6.866265058517456
10002152,28.71914291381836
10000025,12.68385922908783
10002223,2.3667293190956116
10002230,18.03918170928955
10004586,19.902992248535156
10004598,0.07815134525299072
10004627,10.13586139678955
10000335,52.038421630859375
10000426,29.2611665725708
10002301,7.012171745300293
10000429,48.164424896240234
10000017,8.813281059265137
10001448,29.23653793334961
10000509,21.692294120788574
10001437,4.517172336578369
10000737,7.448689937591553
10004649,0
10001443,0
10000413,0
10006168,27.590118408203125
10001713,22.390668869018555
10001958,0
10001145,0.5251228734850883
10001725,11.295147895812988
10004556,24.204626083374023
10004585,44.49736785888672
10000433,2.2662322521209717
10000441,44.49736785888672
10001732,6.768335700035095
10006602,6.492321491241455
10001729,9.367331504821777
10001733,11.256019592285156
10003121,4.079253673553467
10001133,11.521662712097168
10002688,19.869046688079834
10001176,21.794822692871094
10000986,6.60153603553772
10001716,11.576049566268921
10003077,7.786595821380615
10001204,0.8314988017082214
10001042,12.58112645149231
10003082,7.607535362243652
10001150,4.920431613922119
10000696,6.900824069976807
10001722,11.336657524108887
10001519,41.67788314819336
10002225,1.8526724576950073
10004239,10.956725120544434
10002629,11.334882736206055
10002689,28.24822759628296
10003580,11.282577514648438
10003585,0.9556013941764832
10003584,0.960825502872467
10003387,6.771368026733398
10000223,7.716855525970459
10000195,6.372379541397095
10001143,7.794306755065918
10000770,28.170923233032227
10000244,19.262357711791992
10000237,25.233577728271484
10000160,23.376588821411133
10000211,0.9970060586929321
10000180,5.632810592651367
10003995,0
10000481,0
10001867,6.356368541717529
10004580,1.122380018234253
10000351,23.452688217163086
10001875,0.46224021911621094
10000157,1.5471826791763306
10001061,25.33472728729248
10001873,4.240471363067627
10000438,44.49736785888672
10001286,5.103583812713623
10000393,2.836302161216736
10001265,6.464205265045166
10001303,46.18028450012207
10000189,9.027385950088501
10003134,0.2466154764406383
10003136,3.8438968658447266
10002287,34.256771087646484
10003165,34.41130447387695
10003192,3.926484763622284
10003193,3.8932807445526123
10003156,7.320044040679932
10003130,24.08992862701416
10001821,4.238405704498291
10004447,19.6950740814209
10001404,0.04811235889792442
10001601,22.715603828430176
10003308,0.988528311252594
10001960,4.131579637527466
10002096,0
10000751,23.815853118896484
10000759,12.028022766113281
10000378,52.20740509033203
10002098,2.913982391357422
10003787,4.168398857116699
10003769,1.57743501663208
10003795,4.118417739868164
10001249,0.004836192354559898
10000676,6.984086275100708
10004446,19.6950740814209
10001246,0.004898809362202883
10003783,0.8723577533382922
10006611,4.118417739868164
10001279,9.804113388061523
10001401,0
10001408,3.038775682449341
10004444,9.697454452514648
10002101,2.0199568271636963
10001393,19.6950740814209
10006576,1.377821922302246
10004449,1.3446414470672607
10001392,1.89576256275177
10004451,2.927387833595276
10000282,3.038775682449341
10004443,9.697454452514648
10001396,19.6950740814209
10003864,3.3616926670074463
10001235,0
10001457,0
10006591,6.727799892425537
10002630,11.304618835449219
10003201,5.4034812450408936
10000059,6.709745168685913
10000165,1.6794337928295135
10003601,18.713668823242188
10003603,22.096755981445313
10003602,12.742643117904663
10006587,18.742939949035645
10006588,22.096755981445313
10006589,18.219061374664307
10006590,19.544156312942505
10006592,20.894363403320313
10000496,45.546417236328125
10002658,9.56563949584961
10001575,9.109681129455566
10003255,9.197861671447754
10002377,9.141931056976318
10001585,13.89875316619873
10003626,6.446462392807007
10006184,1.5078169107437134
10000461,0.07815134525299072
10001584,13.370148658752441
10003329,5.048434019088745
10001238,0
10006573,2.4152814149856567
10003330,5.048434019088745
10001573,9.201654434204102
10001572,9.179934978485107
10001579,9.115771293640137
10003310,9.069650888442993
10001603,22.572572708129883
10003263,17.33873176574707
10000924,31.172931671142578
10003125,5.76071560382843
10003170,0
10001592,19.02877426147461
10001233,0
10003320,5.139359474182129
10003333,0.4093989133834839
10003278,8.626451969146729
10001589,8.327090740203857
10005834,2.7538470774888992
10001581,9.128336906433105
10006218,4.966108560562134
10003289,9.008586883544922
10000925,31.1502685546875
10001593,22.91771125793457
10001594,22.91771125793457
10001591,0.42175576090812683
10002380,3.73496675491333
10003284,4.496475696563721
10003256,9.197861671447754
10003247,19.938294410705566
10003253,8.30859100818634
10006672,5.079221248626709
10001241,0
10003764,0
10006386,0
10002108,1.189004361629486
10005201,44.456912994384766
10002142,44.92770767211914
10002861,6.1972644329071045
10005378,0.9999900460243225
10001384,6.5922276973724365
10002800,6.983577758073807
10002801,3.9734946489334106
10002872,0.0618191733956337
10002860,3.598224480946859
10000269,24.59402084350586
10000274,6.601303577423096
10002913,5.556478261947632
10002914,5.575378894805908
10002701,56.64234733581543
10003116,0
10003075,7.782540559768677
10005949,20.830455780029297
10006977,1.938776969909668
10006979,7.315082550048828
10006981,1.938776969909668
10006983,1.938776969909668
10006988,20.156585693359375
10000092,3.507277250289917
10001915,4.777857303619385
10003076,7.775272846221924
10003066,26.538841247558594
10006992,2.989029884338379
10007010,6.907931566238403
10007011,6.907931566238403
10007013,16.172901153564453
10000264,0.9777308143675327
10007018,2.356101840734482
10001364,35.72132110595703
10002506,41.60942840576172
10003068,26.724846839904785
10003616,14.32908821105957
10000253,23.28292942047119
10000874,8.435589407454245
10005124,6.482896089553833
10004659,0.07717353850603104
10004660,0.07717353850603104
10004592,45.06977844238281
10004593,45.06977844238281
10006179,41.5622673034668
10006180,41.5622673034668
10003846,6.653187274932861
10006194,39.54858589172363
10003978,28.340435028076172
10004622,45.31608963012695
10000278,6.653187274932861
10001957,15.453638076782227
10000132,0.8335587978363037
10001223,0.8275232315063477
10001214,12.28939437866211
10001954,4.790813446044922
10000129,13.21571159362793
10000140,12.706522941589355
10000149,15.453638076782227
10003698,13.21654486656189
10000142,12.70773458480835
10001226,12.447636127471924
10001209,13.11759352684021
10003721,0.8166218101978302
10003728,13.123651504516602
10000150,0.07866279035806656
10000146,42.245378494262695
10001199,12.355415344238281
10001216,12.283061027526855
10001197,10.762778997421265
10001222,13.135729789733887
10001221,13.135729789733887
10003710,22.826101303100586
10006241,12.283061027526855
10000355,2.385061025619507
10000143,8.124308586120605
10000144,11.144916534423828
10001345,4.368480682373047
10000999,22.342074394226074
10002605,7.164405107498169
10004118,3.8958070278167725
10002564,23.756513595581055
10003083,25.309192657470703
10003084,25.309192657470703
10003067,26.20597219467163
10006670,24.486364364624023
10006524,4.002551078796387
10000079,14.251416206359863
10000085,14.156693458557129
10001005,22.25602149963379
10000267,37.2259521484375
10000075,14.18274974822998
10000076,1.0065569877624512
10000088,21.310161113739014
10001004,22.39068031311035
10001009,0.7916403611501058
10000993,23.73862648010254
10001007,0.5937302708625793
10000070,19.87856101989746
10006381,14.251668930053711
10001696,22.1426682472229
10000995,24.809402465820313
10001361,22.49671173095703
10002608,15.504741430282593
10000066,24.17960548400879
10000069,19.87856101989746
10000083,14.148253679275513
10002537,6.6175007820129395
10002591,6.639712810516357
10002613,3.669398784637451
10002606,0
10000087,14.330574035644531
10000081,14.251416206359863
10000080,14.251416206359863
10001382,24.75835609436035
10006526,14.330574035644531
10006529,1.1034803986549377
10002300,7.012171745300293
10000065,12.981473445892334
10003229,0
10001909,5.7350993156433105
10000262,15.912580728530884
10001906,14.181957244873047
10001910,20.006996631622314
10000078,3.815501093864441
10006525,3.815501093864441
10000941,8.059478282928467
10003233,0
10002066,21.078938484191895
10006604,0
10000994,23.945094108581543
10001324,18.98686408996582
10001330,23.472694396972656
10006528,11.64609146118164
10003208,0.5691301226615906
10006605,5.631833076477051
10001318,0.7892040126025677
10001588,5.157873153686523
10006384,22.39068031311035
10003331,19.5545654296875
10001598,22.715603828430176
10003324,22.715603828430176
10006606,32.23007774353027
10000615,16.25324010848999
10006607,42.41474151611328
10000923,4.950573921203613
10000632,1.6755011943168938
10000600,0.007301041856408119
10003262,17.33873176574707
10001583,0
10006609,14.836325883865356
10003976,28.278024673461914
10003307,0.4200732707977295
10006619,3.651045322418213
10002964,46.1740608215332
10004019,41.21846008300781
10003203,27.933725357055664
10006620,0
10003598,0.4601585268974304
10006621,15.747626304626465
10006622,7.9628586769104
10002469,0
10002980,1.085357666015625
10003213,0
10000762,15.747626304626465
10002463,0.5489102005958557
10001684,0
10001687,41.66048812866211
10001748,8.660564422607422
10001677,24.447006225585938
10001520,30.91384506225586
10006175,1.5002176761627197
10006196,11.54034423828125
10006176,1.5002176761627197
10006219,41.57594680786133
10000159,4.941438674926758
10006749,7.956137180328369
10001690,0
10001760,8.660564422607422
10001633,8.060869216918945
10001320,6.500536918640137
10003017,1.1558974981307983
10004168,8.660564422607422
10006837,0
10004023,4.129151105880737
10001678,3.4551734924316406
10004095,6.904660224914551
10002488,25.82989501953125
10000987,0
10002491,1.813967764377594
10001807,13.432584762573242
10002479,0
10001676,14.598405241966248
10002455,0
10001681,0
10001679,1.1553114652633667
10002440,0
10002460,24.500466346740723
10002459,24.500466346740723
10002470,0
10002493,1.5311664640903473
10005990,12.913392066955566
10000281,1.5472655892372131
10002472,0
10002505,41.667301177978516
10002476,0.05354655534029007
10002497,24.76014518737793
10002500,1.0893751382827759
10002485,0
10000094,3.331007719039917
10000981,6.866265058517456
10000095,4.123977899551392
10001914,4.726752281188965
10001913,5.0694684982299805
10001116,4.451726913452148
10002436,5.905869960784912
10003780,0.004853911232203245
10001918,3.507277250289917
10006666,4.133213996887207
10006667,4.037171125411987
10003794,4.118417739868164
10001244,0.004816091153770685
10003775,3.1934754848480225
10003774,3.1934754848480225
10003773,3.1934754848480225
10000613,6.555942058563232
10000830,15.24948787689209
10000580,1.84825599193573
10004645,36.26604652404785
10003385,6.7759599685668945
10002097,2.913982391357422
10001749,8.659418106079102
10002558,6.715207576751709
10000191,6.983577758073807
10002638,9.018510341644287
10001974,6.232629060745239
10002640,4.792788028717041
10001975,6.232629060745239
10001787,11.5137357711792
10001750,8.656557083129883
10004159,8.661048889160156
10004157,22.19539499282837
10002531,23.479257583618164
10001775,35.343658447265625
10000954,3.1290945410728455
10002656,6.55841851234436
10001025,30.70022201538086
10004193,33.92795944213867
10000624,2.5850841999053955
10001865,6.4462761878967285
10002569,7.507106304168701
10006298,7.063422203063965
10000601,3.0922940969467163
10004197,9.014464378356934
10000627,2.5850841999053955
10001860,7.034719944000244
10003614,14.32908821105957
10003615,14.32908821105957
10003392,6.866265058517456
10000141,12.2972993850708
10003069,25.457365036010742
10003070,25.457365036010742
10003578,11.396498680114746
10001027,11.51388931274414
10001770,4.426102638244629
10000892,0
10000867,34.1623420715332
10006542,6.47161340713501
10000579,1.8097322583198547
10000581,1.8097322583198547
10001727,15.379483222961426
10001728,15.379483222961426
10002206,2.1831893920898438
10001754,0.7390492856502533
10005114,10.72788143157959
10001095,7.0333850383758545
10004952,7.0333850383758545
10001782,31.0070858001709
10005694,13.116388320922852
10006173,13.139663696289063
10000991,23.162092208862305
10006174,13.139663696289063
10006193,2.5850841999053955
10006299,34.1623420715332
10000582,1.851849913597107
10000935,0.9999900460243225
10000338,52.49565505981445
10000550,43.929688930511475
10000456,45.12336349487305
10000136,13.116388320922852
10002565,23.76335906982422
10006171,28.209433555603027
10006172,0.4368955194950104
10006238,2.692459285259247
10001771,8.652870655059814
10000683,7.017959117889404
10000603,3.0922940969467163
10000163,1.658403754234314
10000833,15.24948787689209
10001778,7.117087006568909
10000831,15.24948787689209
10001784,0.8230219185352325
10000660,7.119076728820801
10000832,15.24948787689209
10000863,34.1623420715332
10000685,7.036876797676086
10004714,7.056509971618652
10004724,7.036876797676086
10000330,52.49565505981445
10000375,4.521925449371338
10000639,7.329407215118408
10000183,0.9497196078300476
10003386,6.7759599685668945
10000116,8.067148923873901
10001799,48.94797897338867
10006309,7.789206266403198
10000275,25.10469913482666
10006512,25.10469913482666
10000542,43.929688930511475
10001040,11.353311538696289
10000712,4.455139636993408
10001028,11.38146686553955
10004812,11.320657730102539
10003376,6.794033646583557
10003148,0
10000713,4.455139636993408
10001346,1.9221590161323547
10001362,22.49671173095703
10002416,5.235898971557617
10000967,7.64106559753418
10002084,4.368480682373047
10002095,0
10003378,6.794033646583557
10000099,56.64234733581543
10000948,1.0591251850128174
10002088,23.341554641723633
10001125,8.568231582641602
10000226,1.0112742185592651
10003826,23.415557861328125
10000172,7.063422203063965
10006945,18.86875867843628
10006946,15.479866981506348
10000277,6.653187274932861
10001387,24.845577239990234
10006947,18.344524383544922
10006949,0.04301648214459419
10000272,35.72132110595703
10004034,0
10001389,24.011509895324707
10001366,29.468104362487793
10003444,6.580387115478516
10001342,1.9038071632385254
10006546,0
10006951,0.625232994556427
10003834,35.60663604736328
10001135,11.521662712097168
10001435,7.3456714153289795
10006960,6.787529945373535
10001484,0.4368955194950104
10003824,23.415557861328125
10001341,1.9606621861457825
10001347,0
10006971,22.82968521118164
10001386,6.653187274932861
10003167,7.37811279296875
10001283,3.7444820404052734
10002330,15.090659141540527
10000273,35.72132110595703
10001357,22.2654972076416
10001989,3.928513765335083
10004594,45.06977844238281
10003607,6.535155296325684
10004595,45.06977844238281
10004647,0
10000605,12.701228857040405
10000606,28.075594902038574
10001979,9.910272121429443
10001134,11.521662712097168
10002245,1.7714402675628662
10005863,8.119123458862305
10004632,45.813785552978516
10002249,3.7690212726593018
10000984,6.437776565551758
10002248,2.508854389190674
10000598,0.005783610511571169
10000628,2.5850841999053955
10000595,0.005462469067424536
10000622,28.55646514892578
10000618,28.278024673461914
10003348,0
10003389,6.934916019439697
10003342,22.527599334716797
10003957,0.003910575605308016
10006312,28.278024673461914
10005784,17.151716232299805
10003413,6.790798187255859
10000626,2.9988750219345093
10002244,28.09600067138672
10006610,0.8723577533382922
10003973,17.151716232299805
10003974,17.151716232299805
10000188,9.053776741027832
10002246,1.7443678497802466
10002247,1.7443678497802466
10000826,37.23097229003906
10000852,0.004364772234112024
10000836,37.23109817504883
10002341,37.278738021850586
10002345,34.50054931640625
10000794,40.57453536987305
10002692,11.519490242004395
10001293,30.041847229003906
10001001,21.369890213012695
10000992,7.303857803344727
10000998,22.235110600789387
10001003,22.39068031311035
10000785,41.479705810546875
10000824,37.49753189086914
10006185,4.239450454711914
10000825,37.49753189086914
10003424,6.699059724807739
10003356,22.556943893432617
10003412,6.784381866455078
10003414,6.761675834655762
10000976,22.556943893432617
10000801,37.48917007446289
10003377,6.794033646583557
10002571,7.507106304168701
10001002,15.19310450553894
10002323,41.479705810546875
10003415,6.362507343292236
10002346,0.0043126854579895735
10002607,15.504741430282593
10001000,22.284852981567383
10003425,6.692086219787598
10002353,0.7763934135437012
10002431,6.646380662918091
10002570,7.507106304168701
10001008,0
10003350,13.539548397064209
10003362,6.812235355377197
10003363,6.812235355377197
10003432,6.664736270904541
10003419,6.437776565551758
10003398,6.825291633605957
10003365,6.831693649291992
10005978,6.378688097000122
10005985,7.387886881828308
10003411,6.784381866455078
10003390,6.934916019439697
10003381,6.741761207580566
10000841,37.54256057739258
10000972,9.66277551651001
10003423,14.6518235206604
10002522,4.284449338912964
10000953,1.0856775045394897
10002517,1.310826063156128
10000988,0.5467434301972389
10000844,37.55502128601074
10002568,7.507106304168701
10006671,23.479257583618164
10001177,37.457054138183594
10002803,0.06155900098383427
10006544,5.495538234710693
10002309,0
10006530,13.998831748962402
10000810,39.47202110290527
10000869,33.39637756347656
10001183,15.388863325119019
10000847,37.564260482788086
10000802,37.48917007446289
10003405,4.199309825897217
10000821,34.50475311279297
10005251,20.389174461364746
10006347,33.7991828918457
10005248,10.821996688842773
10000771,0
10002428,4.199309825897217
10002432,6.646380662918091
10003433,6.664736270904541
10000902,0.004443795885890722
10000905,0.7771257758140564
10000822,34.50454902648926
10000858,0.004354721866548061
10000904,0.3900808074977249
10003357,22.56390380859375
10000982,6.761675834655762
10006623,6.664736270904541
10001949,25.326976776123047
10005290,0.005734224803745747
10005252,0.31892846524715424
10003397,6.825291633605957
10005253,0.17654200247488916
10003372,6.830623626708984
10000014,0.9840359687805176
10005263,1.4129995107650757
10005305,0.004698749631643295
10000013,4.142668962478638
10006624,6.830623626708984
10005264,13.999258995056152
10005324,7.001561292214319
10006204,0
10000856,37.24181365966797
10000878,33.49536895751953
10000774,20.514362335205078
10000901,0.004402888473123312
10000814,16.550914368708618
10000786,40.35422134399414
10000789,0.7759804129600525
10002349,0
10001261,1.6678019762039185
10006186,0
10001522,0.7759804129600525
10002310,1.4129995107650757
10006531,40.233147939046226
10006532,33.38999557495117
10000793,40.47446060180664
10005328,0.0046072243712842464
10000050,0.9884147047996521
10000010,21.245410919189453
10002340,0.7760041356086731
10003475,0.6238216161727905
10005299,0.004983517806977034
10005256,0.002551782876253128
10000877,34.54331970214844
10003349,3.264045238494873
10000756,25.208515167236328
10002923,1.082574725151062
10000782,16.613000869750977
10003911,0.594386637210846
10006571,1.377821922302246
10000564,1.3724032640457153
10001154,2.4135308265686035
10006581,2.0058727860450745
10003629,1.377821922302246
10001708,0.31407330930233
10006326,15.856091797351837
10006327,0.07667549699544907
10005212,0
10004572,0.03906778618693352
10000332,52.159515380859375
10000361,25.864389419555664
10000357,52.22260093688965
10000391,0.07617151737213135
10004558,23.79209327697754
10000403,0.6003417856991291
10000382,48.91484069824219
10000410,47.68284034729004
10000420,29.249469757080078
10000416,1.1219653487205505
10000518,28.085678100585938
10000665,7.1128363609313965
10006210,7.204922914505005
10000647,7.300508260726929
10000667,6.9919739961624146
10000636,0
10002259,3.456880569458008
10001786,7.258939266204834
10000695,6.900824069976807
10000652,19.143848419189453
10004734,6.900824069976807
10006508,7.271718502044678
10000693,6.956319332122803
10002258,6.9883856773376465
10004732,6.910177707672119
10000677,7.024184942245483
10000638,6.918472528457642
10000457,1.1212091445922852
10000635,0
10000662,7.137010097503662
10000455,13.466811656951904
10000669,6.517983675003052
10000646,7.287125587463379
10000674,7.049677848815918
10000687,6.903217315673828
10000682,20.774792671203613
10000664,7.1128363609313965
10004677,7.197067737579346
10006351,7.3158745765686035
10000657,19.530349731445313
10000688,6.93430757522583
10000672,22.36586284637451
10006352,7.3158745765686035
10000673,6.960764408111572
10004667,0
10000641,5.639956474304199
10004694,7.026484727859497
10006147,0.7390492856502533
10003542,11.611488342285156
10001718,11.685783386230469
10006654,9.569957733154297
10000263,15.117117881774902
10006383,6.473124980926514
10001337,15.698067665100098
10001325,19.58664894104004
10001331,23.472694396972656
10001322,6.559882879257202
10001333,6.980308294296265
10006211,6.493285894393921
10001319,6.517622947692871
10006549,15.80646800994873
10001062,25.35822296142578
10001073,8.319735050201416
10001067,7.789206266403198
10000479,0
10001450,29.23653793334961
10003934,14.576035499572754
10004913,7.879648447036743
10000316,44.448326110839844
10000320,44.530757904052734
10000317,44.24404525756836
10006655,9.58694076538086
10006153,6.5502705574035645
10004475,9.10756516456604
10000325,44.57598114013672
10002129,10.765604972839355
10001421,1.1907627582550049
10002146,14.665678977966309
10002134,3.8359220027923584
10002138,43.56645393371582
10002144,14.33171033859253
10006154,29.003819942474365
10004496,12.043590545654297
10000298,3.834326982498169
10002141,46.36869812011719
10000297,1.1922985315322876
10000284,10.290501594543457
10001415,0.5946661829948425
10006453,14.581337451934814
10000303,14.64428424835205
10000323,43.4135856628418
10005199,0
10002137,43.21783638000488
10001423,3.8382925987243652
10001414,0.5946661829948425
10006322,10.765604972839355
10000304,1.1912161111831665
10004515,46.3428840637207
10000309,46.94331741333008
10000307,43.7068977355957
10000310,46.253204345703125
10000328,45.91924476623535
10001432,45.970802307128906
10002147,43.181678771972656
10000283,7.234078645706177
10002126,14.670711517333984
10004453,10.979942321777344
10000318,44.14292907714844
10004514,46.3428840637207
10002135,1.1912161111831665
10004517,46.314300537109375
10004476,8.818204879760742
10000295,1.189332365989685
10004522,44.131038665771484
10003891,10.289627075195313
10002140,29.451921463012695
10003900,4.592945098876953
10003878,6.545630216598511
10003943,13.177188396453857
10000293,0.5946661829948425
