FACILITYID,avg_pm25
10001594,6.258333206176758
10001591,6.1777777671813965
10002380,6.599999904632568
10003284,6.644444306691487
10003256,5.800000190734863
10003247,6.311111291249593
10003253,7.024999976158142
10006672,5.916666746139526
10001241,4.4666666984558105
10003764,3.1666667461395264
10006386,6.044444402058919
10002108,8.549999713897705
10005201,7.4666666984558105
10002142,6.900000095367432
10002861,9.133333444595337
10005378,7.116666555404663
10001384,8.791666746139526
10002800,5.300000190734863
10002801,5.891666769981384
10002872,8.955555280049643
10002860,8.65833330154419
10000269,8.650000095367432
10000274,9.02000026702881
10002913,7.633333206176758
10002914,7.633333206176758
10002701,6.5111111005147295
10003116,9.28333330154419
10003075,7.708333253860474
10005949,9.183333396911621
10006977,5.766666650772095
10006979,10.133333206176758
10006981,5.933333396911621
10006983,6.133333444595337
10006988,7.916666507720947
10000092,6.049999952316284
10001915,6.599999904632568
10003076,7.7833333015441895
10003066,7.200000047683716
10006992,5.958333373069763
10007010,7.199999809265137
10007011,7.2833335399627686
10007013,7.049999952316284
10000264,5.433333396911621
10007018,5.666666507720947
10001364,8.4
10002506,6.855555613835652
10003068,7.21666693687439
10003616,8.51111094156901
10000253,8.78333330154419
10000874,7.766666889190674
10005124,6.583333253860474
10004659,7.433333396911621
10004660,7.433333396911621
10004592,5.6583331823349
10004593,5.633333206176758
10006179,9.733333269755045
10006180,9.766666650772095
10003846,9.016666650772095
10006194,11
10003978,6.099999904632568
10004622,5.622222105662028
10000278,8.950000286102295
10001957,7.444444497426351
10000132,7.791666865348816
10001223,7.566666603088379
10001214,8.049999713897705
10001954,7.925000071525574
10000129,7.708333492279053
10000140,8.04444408416748
10000149,7.3500001430511475
10003698,8.266666730244955
10000142,7.8500001430511475
10001226,7.266666889190674
10001209,7.9666664600372314
10003721,8.033332824707031
10003728,7.833333492279053
10000150,8.122222264607748
10000146,7.633333206176758
10001199,7.450000047683716
10001216,8.088888804117838
10001197,7.450000047683716
10001222,8.108333587646484
10001221,8.108333587646484
10003710,7.7250001430511475
10006241,8.066666603088379
10000355,7.066666603088379
10000143,7.266666412353516
10000144,7.244444211324056
10001345,5.900000095367432
10000999,8.350000381469727
10002605,9.5
10004118,6.316666841506958
10002564,8.158332824707031
10003083,6.766666889190674
10003084,6.766666889190674
10003067,7.225000262260437
10006670,8.266666412353516
10006524,8.28333330154419
10000079,8.733333269755045
10000085,8.28666648864746
10001005,9.333333015441895
10000267,6.933333396911621
10000075,8.191666603088379
10000076,8.233333587646484
10000088,7.888888994852702
10001004,9.477777481079102
10001009,10.266666412353516
10000993,8.258333206176758
10001007,10.333333015441895
10000070,8.699999809265137
10006381,8.683333396911621
10001696,8.855555534362793
10000995,8.28333330154419
10001361,7.749999761581421
10002608,9.46666669845581
10000066,9.21666669845581
10000069,8.699999809265137
10000083,7.9888888994852705
10002537,7.116666555404663
10002591,8.233333587646484
10002613,9.766666412353516
10002606,9.549999713897705
10000087,8.150000095367432
10000081,8.722222328186035
10000080,8.71666669845581
10001382,8.800000190734863
10006526,8.150000095367432
10006529,7.950000047683716
10002300,8.100000143051147
10000065,9.083333015441895
10003229,NA
10001909,8.344444592793783
10000262,7.450000047683716
10001906,8.616666793823242
10001910,8.316666603088379
10000078,8.300000190734863
10006525,8.308333396911621
10000941,8.291666746139526
10003233,8.46666669845581
10002066,7.893333435058594
10006604,6.616666555404663
10000994,8.416666984558105
10001324,7.666666507720947
10001330,8.322222391764322
10006528,9.033333778381348
10003208,7.1666669845581055
10006605,6.900000095367432
10001318,5.666666507720947
10001588,5.5
10006384,9.366666793823242
10003331,5.916666746139526
10001598,6.266666412353516
10003324,6.266666412353516
10006606,6.900000095367432
10000615,6.062962902916802
10006607,7.566666603088379
10000923,5.983333349227905
10000632,5.159999847412109
10000600,5.183333158493042
10003262,6.524999976158142
10001583,6
10006609,7.266666889190674
10003976,6.057142802647182
10003307,6.049999952316284
10006619,7.0333333015441895
10002964,6.766666412353516
10004019,7.566666603088379
10003203,6.450000047683716
10006620,8.316666603088379
10003598,6.233333349227905
10006621,7.366666793823242
10006622,6.933333396911621
10002469,9.749999523162842
10002980,6.016666650772095
10003213,7.255555311838786
10000762,7.366666793823242
10002463,8.066666603088379
10001684,8.177777926127115
10001687,6.933333396911621
10001748,6.455555597941081
10001677,8.400000095367432
10001520,7.566666603088379
10006175,5.599999904632568
10006196,8.122222423553467
10006176,5.633333206176758
10006219,7.9666666984558105
10000159,4.811110973358154
10006749,8.75
10001690,7.47777779897054
10001760,6.52222220102946
10001633,7.041666626930237
10001320,6.177777608235677
10003017,6.055555502573649
10004168,6.566666603088379
10006837,7.433333396911621
10004023,7.049999952316284
10001678,9.366666793823242
10004095,8.566666603088379
10002488,9.255555788675943
10000987,5.222222010294597
10002491,6.199999809265137
10001807,7.60769220498892
10002479,7.7833333015441895
10001676,8.216667175292969
10002455,4.975000023841858
10001681,5.1499998569488525
10001679,6.708333373069763
10002440,8.933333396911621
10002460,9.650000095367432
10002459,9.616666316986084
10002470,NA
10002493,7.599999904632568
10005990,9.18333387374878
10000281,6.666666507720947
10002472,9.749999523162842
10002505,8.200000127156576
10002476,7.816666841506958
10002497,6.450000047683716
10002500,5.166666746139526
10002485,7.549999952316284
10000094,6.074999928474426
10000981,8.577777862548828
10000095,6.066666603088379
10001914,6.2833335399627686
10001913,6.166666507720947
10001116,6.699999928474426
10002436,10.033332824707031
10003780,5.425000071525574
10001918,6.049999952316284
10006666,6.099999904632568
10006667,6.616666555404663
10003794,4.855555693308513
10001244,5.425000071525574
10003775,5.333333492279053
10003774,5.2749998569488525
10003773,5.3166667222976685
10000613,5.0583332777023315
10000830,8.699999809265137
10000580,5.833333492279053
10004645,5.8500001430511475
10003385,8.291666507720947
10002097,6.0583332777023315
10001749,6.077777703603108
10002558,7.816666841506958
10000191,5.325000166893005
10002638,6.699999809265137
10001974,5.677777608235677
10002640,7.108333230018616
10001975,5.666666507720947
10001787,6.177777926127116
10001750,6.088888804117839
10004159,6.983333349227905
10004157,6.183333158493042
10002531,6.400000095367432
10001775,6.666666507720947
10000954,8.1888885498046875
10002656,8.633333206176758
10001025,6.733333587646484
10004193,5.7222221692403155
10000624,6.0111111005147295
10001865,7.950000047683716
10002569,NA
10006298,8.46666669845581
10000601,5.877777735392253
10004197,6.699999809265137
10000627,6.008333325386047
10001860,9.03333330154419
10003614,8.486666488647462
10003615,8.477777798970541
10003392,8.588888963063559
10000141,8.255555470784506
10003069,7.84166693687439
10003070,7.950000286102295
10003578,6.983333349227905
10001027,6.791666865348816
10001770,6.4416667222976685
10000892,11.900000095367432
10000867,6.355555534362793
10006542,9.09999942779541
10000579,5.816666841506958
10000581,5.816666841506958
10001727,6.9416667222976685
10001728,6.950000047683716
10002206,7.016666650772095
10001754,6.016666650772095
10005114,8.116666793823242
10001095,9.633333206176758
10004952,9.583333015441895
10001782,6.877777894337972
10005694,7.8500001430511475
10006173,7.983333468437195
10000991,7.688889026641846
10006174,8
10006193,6.016666650772095
10006299,6.316666603088379
10000582,5.833333492279053
10000935,7.233333110809326
10000338,7.275000214576721
10000550,5.800000190734863
10000456,5.566666603088379
10000136,7.8416666984558105
10002565,8.433333396911621
10006171,7.099999904632568
10006172,7.811111291249593
10006238,7.077777703603108
10001771,6.655555407206218
10000683,9.588888804117838
10000603,5.8444444338480634
10000163,7.8750001192092896
10000833,8.683333396911621
10001778,6.749999761581421
10000831,8.674999952316284
10001784,6.4666666984558105
10000660,8.95555591583252
10000832,8.683333396911621
10000863,6.366666674613953
10000685,9.65000057220459
10004714,9.533333778381348
10004724,9.65000057220459
10000330,7.2833335399627686
10000375,7.144444465637207
10000639,10.066666603088379
10000183,7.733333587646484
10003386,8.291666507720947
10000116,7.650000095367432
10001799,6.483333349227905
10006309,10.088888804117838
10000275,8.816666603088379
10006512,8.883333206176758
10000542,5.800000190734863
10001040,6.377777894337972
10000712,6.6499998569488525
10001028,6.366666793823242
10004812,6.450000047683716
10003376,8.641666650772095
10003148,8.016666412353516
10000713,6.599999904632568
10001346,5.555555502573649
10001362,7.744444211324056
10002416,7.866666793823242
10000967,9.150000095367432
10002084,5.908333420753479
10002095,6.633333206176758
10003378,8.616666793823242
10000099,6.5111111005147295
10000948,8.333333492279053
10002088,8.25
10001125,8.358333349227905
10000226,7.133333206176758
10003826,8.308333396911621
10000172,8.46666669845581
10006945,7.96666693687439
10006946,7.9666666984558105
10000277,9
10001387,8.766666730244955
10006947,6.316666603088379
10006949,NA
10000272,8.383333206176758
10004034,8.883333683013916
10001389,8.833333333333334
10001366,9.150000095367432
10003444,6.933333396911621
10001342,5.391666650772095
10006546,8.88888931274414
10006951,5.800000190734863
10003834,8.316666603088379
10001135,6.777777989705403
10001435,6.983333349227905
10006960,9.199999809265137
10001484,7.833333492279053
10003824,8.350000143051147
10001341,5.408333420753479
10001347,5.566666603088379
10006971,6.4666666984558105
10001386,9.022222201029459
10003167,7.62666654586792
10001283,8.644444465637207
10002330,12.899999618530273
10000273,8.411110877990723
10001357,7.9083333015441895
10001989,8.641666650772095
10004594,5.622222105662028
10003607,5.183333158493042
10004595,5.633333206176758
10004647,5.788888931274414
10000605,6.922222296396892
10000606,6.475000023841858
10001979,7.133333206176758
10001134,6.775000214576721
10002245,7.425000071525574
10005863,8.866666793823242
10004632,4.9666666984558105
10002249,4.900000095367432
10000984,8.650000095367432
10002248,5.333333492279053
10000598,5.549999952316284
10000628,6.004761900220599
10000595,5.116666555404663
10000622,4.980000019073486
10000618,6.133333206176758
10003348,10.050000190734863
10003389,9.108333349227905
10003342,NA
10003957,5.383333444595337
10006312,6.122222105662028
10005784,6.211111227671306
10003413,9.911111195882162
10000626,6.233333110809326
10002244,7.555555502573649
10006610,6.2166664600372314
10003973,6.233333468437195
10003974,6.2500001192092896
10000188,5.799999713897705
10002246,6.900000095367432
10002247,7.225000023841858
10000826,8.34666690826416
10000852,7.322222391764323
10000836,11.222222646077475
10002341,9.4416663646698
10002345,6.958333373069763
10000794,11.566666841506958
10002692,6.677777608235677
10001293,8.566666603088379
10001001,8.788888931274414
10000992,8.899999936421713
10000998,8.933333396911621
10001003,9.49999968210856
10000785,12.15833330154419
10000824,9.908333539962769
10006185,7.616666555404663
10000825,9.694444497426352
10003424,8.325000047683716
10003356,8.950000286102295
10003412,9.916666984558105
10003414,8.78333330154419
10000976,9.033333778381348
10000801,10.34166669845581
10003377,8.611111323038736
10002571,8.55333366394043
10001002,8.416666507720947
10002323,11.688888867696127
10003415,7.049999952316284
10002346,5.091666579246521
10002607,9.450000286102295
10001000,8.84166669845581
10003425,8.299999952316284
10002353,8.5
10002431,8.04444440205892
10002570,NA
10001008,9.958333492279053
10003350,10.016666650772095
10003362,8.825000047683716
10003363,8.900000095367432
10003432,8.766666889190674
10003419,8.616666793823242
10003398,8.583333492279053
10003365,9.78333330154419
10005978,6.8999998569488525
10005985,7.111111005147298
10003411,9.916666984558105
10003390,9.166666507720947
10003381,9.466667175292969
10000841,9.22499966621399
10000972,9.340000343322753
10003423,8.083333015441895
10002522,5.916666746139526
10000953,8.558333158493042
10002517,5.933333396911621
10000988,5.816666841506958
10000844,9.120000076293945
10002568,8.399999618530273
10006671,6.400000095367432
10001177,7.733333587646484
10002803,5.955555597941081
10006544,7.349999904632568
10002309,10.53333330154419
10006530,NA
10000810,7.924999952316284
10000869,6.366666698455811
10001183,7.4416667222976685
10000847,8.866666475931803
10000802,10.341666460037231
10003405,7.588888804117839
10000821,7.986666679382324
10005251,7.266666412353516
10006347,5.133333206176758
10005248,11.677777608235678
10000771,NA
10002428,7.622222105662028
10002432,8.074999809265137
10003433,8.791666746139526
10000902,6.400000095367432
10000905,7.122222264607747
10000822,7.9666666984558105
10000858,5.644444306691487
10000904,7.8666666348775225
10003357,8.916666746139526
10000982,8.741666793823242
10006623,8.766666889190674
10001949,6.766666889190674
10005290,7.400000095367432
10005252,7.711111227671306
10003397,8.566666841506958
10005253,7.733333110809326
10003372,8.877777735392252
10000014,6.833333492279053
10005263,7.266666412353516
10005305,9.03333330154419
10000013,6.699999928474426
10006624,8.849999904632568
10005264,7.666666666666667
10005324,7.611111005147298
10006204,9.166666746139526
10000856,11.666666507720947
10000878,5.233333110809326
10000774,8.766666412353516
10000901,7.700000047683716
10000814,6.908333420753479
10000786,10.700000047683716
10000789,8.666666984558105
10002349,7.0333333015441895
10001261,8
10006186,10.100000381469727
10001522,8.977777798970541
10002310,7.266666603088379
10006531,8.000000238418579
10006532,7.150000095367432
10000793,10.591666221618652
10005328,7.583333253860474
10000050,5.666666666666667
10000010,7.983333110809326
10002340,8.53333330154419
10003475,5.383333444595337
10005299,7.900000095367432
10005256,10.549999713897705
10000877,5.444444497426351
10003349,9.066666603088379
10000756,8.193333435058594
10002923,8.108333349227905
10000782,9.583333253860474
10003911,8.349999904632568
10006571,9
10000564,7.300000190734863
10001154,8.5
10006581,11.116666793823242
10003629,9.100000381469727
10001708,8.075000166893005
10006326,7.450000047683716
10006327,6.016666650772095
10005212,6.566666603088379
10004572,6.3500001430511475
10000332,6.97777779897054
10000361,6.9888888994852705
10000357,7.066666603088379
10000391,7.133333206176758
10004558,7.166666507720947
10000403,6.1249998807907104
10000382,6.5
10000410,6.300000190734863
10000420,5.7833335399627686
10000416,5.9666666984558105
10000518,5.777777989705403
10000665,8.799999952316284
10006210,9.366666793823242
10000647,10.226666450500488
10000667,8.541666507720947
10000636,9.633333206176758
10002259,9.3166663646698
10001786,6.599999904632568
10000695,8.699999809265137
10000652,9.466666221618652
10004734,8.650000095367432
10006508,8.96666669845581
10000693,9.733333587646484
10002258,8.5
10004732,8.983333110809326
10000677,9.500000190734863
10000638,9.833333015441895
10000457,5.5
10000635,9.616666316986084
10000662,9.066666603088379
10000455,5.491666674613953
10000669,8.950000286102295
10000646,10.299999952316284
10000674,9.40833330154419
10000687,9.055555661519369
10000682,9.466666539510092
10000664,8.808333158493042
10004677,9.049999713897705
10006351,10.133333206176758
10000657,9.633333683013916
10000688,9.600000063578287
10000672,8.5
10006352,10.133333206176758
10000673,8.888888676961264
10004667,9.53333330154419
10000641,9.911111195882162
10004694,8.75
10006147,6
10003542,9.074999809265137
10001718,8.78333330154419
10006654,7.450000047683716
10000263,7.633333206176758
10006383,10.522222518920898
10001337,8.255555788675943
10001325,8.049999952316284
10001331,8.450000286102295
10001322,6.683333158493042
10001333,8.266666889190674
10006211,6.2166664600372314
10001319,5.916666746139526
10006549,7.400000095367432
10001062,9.233333110809326
10001073,8.122222582499186
10001067,10.03333330154419
10000479,6.099999904632568
10001450,5.833333492279053
10003934,7.400000095367432
10004913,8.641666889190674
10000316,7.083333253860474
10000320,6.811111291249593
10000317,7.175000309944153
10006655,6.8500001430511475
10006153,7.400000095367432
10004475,8.449999809265137
10000325,7.4666666984558105
10002129,7.633333206176758
10001421,8.03333314259847
10002146,7.391666769981384
10002134,8.211111068725586
10002138,7.566666603088379
10002144,6.825000166893005
10006154,7.777777989705403
10004496,6.777777989705403
10000298,8.074999570846558
10002141,6.920000076293945
10000297,7.433333396911621
10000284,7.666666507720947
10001415,8.911110877990723
10006453,6.866666793823242
10000303,7.177777608235677
10000323,7.422222296396892
10005199,6.733333587646484
10002137,7.633333206176758
10001423,8.666666984558105
10001414,8.866666316986084
10006322,7.6583333015441895
10000304,7.983333349227905
10004515,6.800000190734863
10000309,6.866666793823242
10000307,7.566666603088379
10000310,6.933333396911621
10000328,7.066666603088379
10001432,6.833333492279053
10002147,6.711110909779866
10000283,7.9416667222976685
